Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90043, 90940, 3, 162, 161, 160, 2, 0, 0.05150214592274678, 0: 223, 1: 8, 2: 2
600-1200, 90676, 91610, 4, 138, 137, 136, 2, 0, 0.04387990762124711, 0: 415, 1: 17, 2: 1
1200-1800, 93099, 96168, 5, 94, 92, 90, 3, 0, 0.1924447612259444, 0: 7031, 1: 1159, 2: 223, 3: 5
1800-2400, 99047, 106311, 7, 71, 67, 65, 4, 0, 0.48578811369509045, 0: 8777, 1: 3801, 2: 1134, 3: 181, 4: 39
2400-3000, 99954, 111277, 8, 67, 60, 58, 6, 0, 0.9504774594714634, 0: 9162, 1: 3950, 2: 2589, 3: 1426, 4: 720, 5: 156, 6: 9
3000-3600, 105836, 155694, 11, 79, 73, 51, 9, 0, 1.108243052284503, 0: 9583, 1: 6074, 2: 2260, 3: 1338, 4: 1303, 5: 434, 6: 139, 7: 89, 8: 9, 9: 1
3600-4200, 119021, 183970, 13, 90, 78, 57, 10, 0, 1.0963810238139884, 0: 10410, 1: 5300, 2: 2504, 3: 1148, 4: 872, 5: 655, 6: 304, 7: 69, 8: 66, 9: 2, 10: 2
4200-4800, 126737, 177678, 14, 85, 70, 61, 17, 0, 1.8428623930277734, 0: 8052, 1: 2834, 2: 2690, 3: 1728, 4: 1531, 5: 696, 6: 834, 7: 181, 8: 74, 9: 31, 10: 129, 11: 39, 12: 32, 13: 6, 14: 78, 15: 109, 16: 2, 17: 1
4800-5400, 139260, 182512, 18, 76, 59, 57, 17, 0, 3.063651758143241, 0: 6469, 1: 2297, 2: 2091, 3: 1729, 4: 1551, 5: 1432, 6: 1568, 7: 839, 8: 522, 9: 517, 10: 243, 11: 425, 12: 72, 13: 180, 14: 98, 15: 31, 16: 12, 17: 2
5400-6000, 160249, 224908, 20, 86, 64, 62, 29, 0, 3.241758241758242, 0: 5801, 1: 5431, 2: 1504, 3: 1356, 4: 1294, 5: 771, 6: 870, 7: 740, 8: 344, 9: 125, 10: 156, 11: 262, 12: 245, 13: 185, 14: 259, 15: 210, 16: 264, 17: 68, 18: 137, 19: 156, 20: 13, 21: 52, 22: 1, 23: 26, 25: 1, 26: 1, 27: 17, 28: 1, 29: 3
6000-6600, 160949, 378950, 18, 140, 104, 57, 39, 0, 3.4754329096647614, 0: 7347, 1: 4369, 2: 2435, 3: 3094, 4: 1235, 5: 359, 6: 523, 7: 654, 8: 746, 9: 440, 10: 237, 11: 107, 12: 488, 13: 160, 14: 23, 15: 181, 16: 207, 17: 57, 18: 95, 19: 52, 20: 58, 21: 126, 22: 68, 23: 3, 24: 17, 25: 4, 26: 47, 27: 46, 28: 2, 29: 106, 30: 2, 31: 1, 32: 1, 33: 49, 34: 1, 36: 97, 37: 1, 38: 2, 39: 6
6600-7200, 223362, 403434, 23, 136, 97, 78, 32, 0, 4.955273033621812, 0: 6453, 1: 3320, 2: 3842, 3: 2017, 4: 1486, 5: 1050, 6: 1307, 7: 1192, 8: 325, 9: 317, 10: 409, 11: 497, 12: 204, 13: 429, 14: 228, 15: 585, 16: 242, 17: 300, 18: 244, 19: 414, 20: 270, 21: 407, 22: 132, 23: 45, 24: 16, 25: 171, 26: 7, 27: 40, 28: 3, 29: 89, 30: 2, 31: 69, 32: 2
7200-7800, 176670, 533667, 20, 170, 113, 59, 42, 0, 6.401812847113067, 0: 6280, 1: 2358, 2: 1364, 3: 872, 4: 981, 5: 919, 6: 581, 7: 243, 8: 283, 9: 530, 10: 141, 11: 198, 12: 413, 13: 200, 14: 181, 15: 182, 16: 661, 17: 127, 18: 210, 19: 264, 20: 80, 21: 180, 22: 143, 23: 583, 24: 71, 25: 6, 26: 327, 27: 70, 28: 2, 29: 170, 30: 13, 31: 2, 32: 140, 33: 3, 34: 37, 35: 2, 36: 29, 37: 68, 39: 166, 40: 3, 41: 2, 42: 1
7800-8400, 245636, 526091, 22, 153, 111, 69, 35, 0, 4.35130429068927, 0: 7521, 1: 6866, 2: 1654, 3: 2189, 4: 899, 5: 1871, 6: 961, 7: 2011, 8: 1084, 9: 708, 10: 929, 11: 917, 12: 450, 13: 297, 14: 720, 15: 84, 16: 40, 17: 12, 18: 317, 19: 93, 20: 76, 21: 103, 22: 82, 23: 65, 24: 90, 25: 161, 26: 137, 27: 76, 28: 3, 29: 2, 30: 2, 31: 4, 32: 4, 33: 6, 34: 2, 35: 2
