Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90082, 90978, 1, 166, None, 163, 1, 0, 0.022598870056497175, 0: 173, 1: 4
600-1200, 91064, 91332, 3, 127, 126, 125, 1, 0, 0.10281923714759536, 0: 541, 1: 62
1200-1800, 93177, 96946, 5, 90, 86, 84, 2, 0, 0.11399066626948665, 0: 8955, 1: 1084, 2: 32
1800-2400, 97427, 108972, 8, 73, 69, 65, 5, 0, 0.3604294478527607, 0: 9547, 1: 3501, 2: 508, 3: 129, 4: 4, 5: 3
2400-3000, 102239, 126196, 11, 68, 61, 54, 7, 0, 0.7798952102749571, 0: 11608, 1: 5318, 2: 2965, 3: 1198, 4: 416, 5: 60, 7: 2
3000-3600, 115912, 140045, 11, 74, 67, 61, 9, 0, 0.8578162128471817, 0: 13721, 1: 6240, 2: 2893, 3: 1713, 4: 753, 5: 314, 6: 13, 7: 8, 8: 4, 9: 12
3600-4200, 116746, 150132, 16, 68, 59, 55, 11, 0, 1.1033066704756462, 0: 13654, 1: 6258, 2: 3787, 3: 1899, 4: 1470, 5: 580, 6: 77, 7: 168, 8: 62, 9: 39, 10: 7, 11: 3
4200-4800, 116531, 163627, 20, 67, 54, 45, 11, 0, 1.7560014331780724, 0: 10695, 1: 4895, 2: 2521, 3: 1679, 4: 1750, 5: 1378, 6: 759, 7: 1007, 8: 309, 9: 92, 10: 32, 11: 2
4800-5400, 137505, 190931, 16, 72, 57, 51, 17, 0, 1.941244126055667, 0: 12862, 1: 5652, 2: 3435, 3: 2419, 4: 1836, 5: 867, 6: 970, 7: 557, 8: 556, 9: 467, 10: 188, 11: 183, 12: 393, 13: 11, 14: 33, 15: 1, 17: 1
5400-6000, 146478, 396122, 23, 127, 107, 48, 16, 0, 2.0718758326671995, 0: 10327, 1: 8102, 2: 4449, 3: 1788, 4: 1312, 5: 517, 6: 271, 7: 974, 8: 307, 9: 579, 10: 531, 11: 153, 12: 460, 13: 183, 14: 63, 15: 4, 16: 4
6000-6600, 180253, 319250, 20, 105, 81, 61, 22, 0, 3.417688879065827, 0: 7674, 1: 6837, 2: 2764, 3: 1399, 4: 906, 5: 1301, 6: 829, 7: 1101, 8: 232, 9: 486, 10: 416, 11: 513, 12: 1033, 13: 394, 14: 439, 15: 299, 16: 174, 17: 116, 18: 44, 19: 127, 20: 60, 21: 1, 22: 2
6600-7200, 215747, 440800, 22, 133, 103, 67, 25, 0, 4.095940279249804, 0: 7819, 1: 3541, 2: 2068, 3: 606, 4: 497, 5: 769, 6: 344, 7: 600, 8: 912, 9: 580, 10: 382, 11: 388, 12: 317, 13: 994, 14: 632, 15: 689, 16: 128, 17: 97, 18: 60, 19: 11, 20: 102, 21: 11, 22: 86, 23: 2, 24: 64, 25: 2
7200-7800, 243884, 365503, 24, 112, 80, 71, 39, 0, 6.696884523210746, 0: 4760, 1: 6073, 2: 2512, 3: 2566, 4: 3969, 5: 1365, 6: 2406, 7: 788, 8: 732, 9: 747, 10: 167, 11: 860, 12: 1347, 13: 281, 14: 664, 15: 229, 16: 229, 17: 321, 18: 183, 19: 148, 20: 359, 21: 268, 22: 129, 23: 250, 24: 243, 25: 474, 26: 175, 27: 319, 28: 142, 29: 69, 30: 84, 31: 58, 32: 9, 33: 184, 34: 208, 35: 7, 36: 350, 37: 112, 38: 9, 39: 3
7800-8400, 222776, 352956, 22, 110, 80, 68, 34, 0, 3.470544110161545, 0: 13110, 1: 8936, 2: 2815, 3: 1949, 4: 2944, 5: 1721, 6: 629, 7: 205, 8: 147, 9: 108, 10: 87, 11: 340, 12: 461, 13: 450, 14: 162, 15: 750, 16: 419, 17: 120, 18: 275, 19: 343, 20: 54, 21: 117, 22: 732, 23: 15, 24: 151, 25: 10, 26: 74, 27: 103, 28: 1, 29: 2, 30: 44, 31: 3, 32: 43, 33: 5, 34: 2
