Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90606, 91402, 3, 179, 178, 177, 1, 0, 0.013303769401330377, 0: 445, 1: 6
600-1200, 91226, 92348, 5, 132, 131, 130, 2, 0, 0.03470540758676352, 0: 1197, 1: 41, 2: 1
1200-1800, 93454, 98357, 9, 105, 101, 98, 4, 0, 0.164519056261343, 0: 9362, 1: 1529, 2: 111, 3: 10, 4: 8
1800-2400, 96687, 103218, 9, 81, 74, 72, 7, 0, 0.7392187155153388, 0: 12772, 1: 5415, 2: 2889, 3: 1125, 4: 123, 5: 304, 6: 22, 7: 5
2400-3000, 106707, 131581, 10, 80, 75, 64, 7, 0, 0.9567019806540764, 0: 12554, 1: 6664, 2: 3943, 3: 1481, 4: 1156, 5: 220, 6: 31, 7: 3
3000-3600, 111238, 191048, 13, 119, 111, 71, 13, 0, 1.6653575932264457, 0: 11377, 1: 6702, 2: 2536, 3: 2421, 4: 1504, 5: 1089, 6: 955, 7: 477, 8: 145, 9: 234, 10: 139, 11: 115, 12: 59, 13: 2
3600-4200, 127230, 186751, 25, 108, 94, 71, 19, 0, 2.3587924472527066, 0: 8864, 1: 5630, 2: 3686, 3: 2182, 4: 1832, 5: 1041, 6: 1206, 7: 851, 8: 255, 9: 471, 10: 470, 11: 164, 12: 66, 13: 94, 14: 126, 15: 65, 16: 27, 17: 1, 18: 31, 19: 1
4200-4800, 127002, 181823, 19, 100, 76, 64, 20, 0, 2.6259153135943967, 0: 8247, 1: 6870, 2: 3947, 3: 2335, 4: 1144, 5: 1291, 6: 622, 7: 853, 8: 566, 9: 642, 10: 492, 11: 435, 12: 264, 13: 199, 14: 7, 15: 49, 16: 174, 17: 38, 18: 90, 20: 4
4800-5400, 135928, 187455, 22, 92, 73, 65, 22, 0, 2.3287094940306994, 0: 12056, 1: 9193, 2: 2731, 3: 3562, 4: 1444, 5: 1182, 6: 913, 7: 1039, 8: 746, 9: 466, 10: 602, 11: 421, 12: 367, 13: 132, 14: 102, 15: 39, 16: 57, 17: 84, 18: 10, 19: 4, 20: 27, 21: 2, 22: 1
5400-6000, 144076, 205285, 26, 88, 65, 64, 27, 0, 3.3289829279546503, 0: 8575, 1: 4253, 2: 4502, 3: 3869, 4: 1029, 5: 1629, 6: 1087, 7: 1486, 8: 888, 9: 485, 10: 484, 11: 376, 12: 514, 13: 148, 14: 49, 15: 305, 16: 69, 17: 157, 18: 74, 19: 22, 20: 68, 21: 19, 22: 130, 23: 39, 24: 27, 25: 43, 26: 6, 27: 9
6000-6600, 165181, 351035, 21, 140, 95, 68, 29, 0, 4.399946255822286, 0: 9923, 1: 5070, 2: 2629, 3: 2470, 4: 2695, 5: 1069, 6: 1268, 7: 1432, 8: 850, 9: 424, 10: 672, 11: 228, 12: 987, 13: 263, 14: 638, 15: 378, 16: 959, 17: 395, 18: 142, 19: 194, 20: 143, 21: 300, 22: 63, 23: 122, 24: 1, 25: 129, 26: 44, 28: 3, 29: 1
6600-7200, 195957, 349907, 26, 144, 109, 78, 38, 0, 6.134156133828997, 0: 10162, 1: 4592, 2: 3574, 3: 1438, 4: 659, 5: 1216, 6: 740, 7: 1522, 8: 901, 9: 279, 10: 1025, 11: 645, 12: 346, 13: 779, 14: 334, 15: 258, 16: 285, 17: 263, 18: 728, 19: 595, 20: 545, 21: 461, 22: 134, 23: 200, 24: 174, 25: 329, 26: 166, 27: 145, 28: 411, 29: 163, 30: 145, 31: 58, 32: 21, 33: 164, 34: 75, 35: 73, 36: 10, 37: 5, 38: 5
7200-7800, 210110, 504060, 26, 191, 149, 80, 37, 0, 5.320974298452662, 0: 5405, 1: 5225, 2: 5590, 3: 3275, 4: 1818, 5: 443, 6: 789, 7: 1462, 8: 442, 9: 957, 10: 516, 11: 183, 12: 296, 13: 292, 14: 286, 15: 117, 16: 165, 17: 141, 18: 189, 19: 279, 20: 141, 21: 310, 22: 392, 23: 331, 24: 211, 25: 365, 26: 235, 27: 150, 28: 53, 29: 74, 30: 50, 31: 137, 32: 5, 33: 127, 34: 47, 35: 3, 36: 1, 37: 2
7800-8400, 327237, 475903, 22, 167, 138, 115, 61, 0, 6.854369223382547, 0: 7177, 1: 6150, 2: 3006, 3: 3520, 4: 1952, 5: 1334, 6: 1089, 7: 1339, 8: 902, 9: 233, 10: 84, 11: 315, 12: 162, 13: 406, 14: 344, 15: 113, 16: 52, 17: 567, 18: 825, 19: 501, 20: 22, 21: 556, 22: 6, 23: 3, 24: 156, 25: 9, 26: 7, 27: 207, 28: 111, 29: 28, 30: 291, 31: 47, 32: 144, 33: 683, 34: 13, 35: 141, 37: 119, 38: 4, 39: 22, 40: 2, 41: 2, 42: 54, 50: 21, 52: 11, 53: 66, 55: 33, 56: 42, 57: 2, 58: 4, 59: 99, 60: 116, 61: 232
