Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90276, 90829, 3, 208, 207, 206, 3, 0, 0.04582210242587601, 0: 712, 1: 27, 2: 2, 3: 1
600-1200, 90798, 91781, 7, 176, 175, 174, 5, 0, 0.3936899862825789, 0: 2076, 1: 540, 2: 294, 3: 5, 5: 1
1200-1800, 94287, 98296, 3, 136, 133, 130, 5, 0, 0.47709972906721715, 0: 4906, 1: 2126, 2: 617, 3: 71, 4: 30, 5: 1
1800-2400, 99573, 105816, 6, 117, 110, 107, 8, 0, 1.310623802427081, 0: 5797, 1: 3024, 2: 2470, 3: 1434, 4: 818, 5: 414, 6: 83, 7: 46, 8: 5
2400-3000, 108284, 119276, 12, 125, 114, 112, 16, 0, 1.8526614714040417, 0: 5354, 1: 3468, 2: 2204, 3: 1592, 4: 654, 5: 476, 6: 617, 7: 330, 8: 93, 9: 180, 10: 65, 11: 38, 12: 7, 13: 25, 14: 35, 15: 2, 16: 2
3000-3600, 105159, 129029, 16, 124, 100, 98, 19, 0, 2.832943294329433, 0: 4263, 1: 3636, 2: 1839, 3: 1641, 4: 1282, 5: 826, 6: 998, 7: 525, 8: 500, 9: 432, 10: 208, 11: 307, 12: 78, 13: 97, 14: 12, 15: 9, 16: 6, 17: 1, 19: 5
3600-4200, 124927, 192100, 15, 157, 138, 102, 29, 0, 5.93091424856687, 0: 3242, 1: 2257, 2: 2294, 3: 1719, 4: 705, 5: 497, 6: 598, 7: 345, 8: 260, 9: 554, 10: 478, 11: 663, 12: 169, 13: 622, 14: 106, 15: 290, 16: 94, 17: 960, 18: 48, 19: 140, 20: 9, 21: 448, 23: 52, 25: 110, 26: 7, 27: 226, 28: 18, 29: 10
4200-4800, 143719, 223217, 16, 166, 138, 107, 27, 0, 5.285944073249196, 0: 3011, 1: 2426, 2: 2172, 3: 659, 4: 1228, 5: 984, 6: 1208, 7: 274, 8: 297, 9: 353, 10: 541, 11: 327, 12: 531, 13: 331, 14: 324, 15: 139, 16: 239, 17: 237, 18: 325, 19: 111, 20: 73, 21: 63, 22: 54, 23: 188, 24: 3, 25: 58, 26: 4, 27: 4
4800-5400, 143626, 280503, 15, 195, 152, 96, 49, 0, 6.911500318970017, 0: 1799, 1: 2767, 2: 2301, 3: 915, 4: 1886, 5: 365, 6: 1199, 7: 297, 8: 437, 9: 245, 10: 227, 11: 729, 12: 579, 13: 410, 14: 262, 15: 576, 16: 397, 17: 352, 18: 141, 19: 152, 20: 113, 21: 118, 22: 95, 23: 130, 24: 102, 25: 62, 26: 90, 27: 102, 28: 35, 29: 40, 30: 29, 31: 7, 32: 79, 33: 95, 34: 10, 35: 16, 36: 23, 37: 7, 38: 4, 41: 27, 43: 3, 45: 18, 47: 1, 49: 1
5400-6000, 148313, 376459, 13, 248, 219, 108, 62, 0, 11.5720909584176, 0: 2579, 1: 2418, 2: 1862, 3: 1951, 4: 1745, 5: 460, 6: 375, 7: 592, 8: 133, 9: 863, 10: 192, 11: 117, 12: 440, 13: 97, 14: 154, 15: 283, 16: 406, 17: 87, 18: 42, 19: 215, 20: 243, 21: 288, 22: 12, 23: 86, 24: 220, 25: 187, 26: 323, 27: 307, 28: 152, 29: 858, 30: 296, 31: 56, 32: 23, 33: 1023, 34: 24, 35: 28, 36: 24, 37: 12, 38: 122, 39: 15, 40: 93, 41: 9, 42: 71, 43: 94, 44: 2, 45: 186, 46: 7, 47: 72, 49: 3, 50: 12, 51: 120, 54: 12, 56: 216, 57: 3, 58: 42, 60: 9, 61: 9, 62: 3
6000-6600, 159204, 282510, 14, 175, 131, 105, 73, 0, 9.771656397245378, 0: 2380, 1: 1475, 2: 1561, 3: 1010, 4: 840, 5: 214, 6: 211, 7: 133, 8: 584, 9: 929, 10: 492, 11: 81, 12: 246, 13: 250, 14: 168, 15: 88, 16: 470, 17: 60, 18: 72, 19: 115, 20: 90, 21: 148, 22: 126, 23: 10, 24: 68, 25: 201, 26: 192, 27: 173, 28: 203, 29: 81, 30: 10, 31: 121, 32: 183, 33: 17, 34: 41, 35: 41, 36: 15, 37: 9, 38: 114, 39: 25, 40: 85, 41: 34, 43: 8, 44: 30, 45: 26, 46: 3, 47: 36, 48: 36, 49: 4, 50: 56, 51: 15, 52: 4, 53: 2, 54: 4, 55: 26, 56: 7, 57: 2, 58: 61, 59: 1, 60: 8, 61: 20, 62: 5, 63: 22, 65: 1, 66: 1, 68: 1, 69: 47, 73: 3
6600-7200, 248289, 409520, 18, 261, 179, 158, 81, 0, 13.107960022322562, 0: 3193, 1: 3460, 2: 1238, 3: 2297, 4: 869, 5: 492, 6: 809, 7: 808, 8: 270, 9: 349, 10: 508, 11: 171, 12: 65, 13: 24, 14: 39, 15: 80, 16: 109, 17: 18, 18: 55, 19: 249, 20: 122, 21: 56, 22: 81, 23: 249, 24: 23, 25: 177, 26: 9, 27: 28, 28: 60, 29: 128, 30: 10, 31: 58, 32: 13, 33: 81, 34: 130, 35: 97, 36: 8, 37: 191, 38: 82, 39: 255, 40: 9, 41: 81, 42: 53, 43: 174, 44: 4, 45: 213, 46: 36, 47: 335, 48: 95, 49: 168, 50: 32, 51: 112, 52: 4, 53: 89, 54: 7, 55: 16, 56: 339, 57: 117, 58: 9, 59: 8, 60: 121, 61: 40, 62: 9, 63: 9, 64: 164, 65: 57, 66: 7, 67: 5, 68: 154, 69: 60, 70: 9, 71: 5, 72: 10, 73: 132, 74: 43, 75: 3, 76: 4, 77: 1, 79: 6, 80: 8, 81: 2
7200-7800, 273179, 682756, 16, 424, 290, 191, 88, 0, 10.11171101684021, 0: 1661, 1: 1407, 2: 2276, 3: 1525, 4: 692, 5: 190, 6: 393, 7: 896, 8: 688, 9: 627, 10: 838, 11: 526, 12: 199, 13: 358, 14: 464, 15: 494, 16: 191, 17: 21, 18: 185, 19: 26, 20: 44, 21: 61, 22: 21, 23: 70, 24: 76, 25: 3, 26: 3, 27: 3, 28: 152, 29: 5, 30: 10, 31: 5, 32: 34, 33: 233, 34: 216, 35: 16, 36: 44, 37: 32, 38: 31, 39: 121, 40: 58, 41: 95, 42: 7, 43: 37, 44: 126, 45: 11, 46: 5, 48: 1, 49: 1, 50: 2, 70: 18, 71: 24, 72: 6, 73: 2, 74: 3, 75: 17, 76: 18, 77: 7, 78: 29, 79: 24, 80: 2, 81: 110, 82: 109, 83: 1, 84: 2, 85: 3, 86: 1, 87: 1, 88: 1
7800-8400, 228419, 528657, 17, 319, 229, 146, 87, 0, 12.885044699227233, 0: 2239, 1: 1968, 2: 3579, 3: 1941, 4: 1476, 5: 794, 6: 1103, 7: 498, 8: 761, 9: 60, 10: 97, 11: 130, 12: 482, 13: 28, 14: 8, 15: 7, 16: 277, 17: 8, 18: 82, 19: 26, 20: 11, 21: 245, 22: 22, 23: 11, 24: 76, 25: 9, 26: 17, 27: 346, 28: 22, 29: 48, 30: 20, 31: 71, 32: 82, 33: 31, 34: 92, 35: 71, 36: 34, 37: 341, 38: 41, 39: 126, 40: 14, 41: 29, 42: 370, 43: 122, 44: 115, 45: 44, 46: 8, 47: 17, 48: 12, 49: 110, 50: 62, 51: 122, 52: 61, 53: 20, 54: 9, 55: 98, 56: 211, 57: 5, 58: 36, 59: 11, 60: 17, 61: 9, 62: 102, 63: 27, 64: 10, 65: 33, 66: 12, 67: 68, 68: 151, 69: 50, 70: 13, 71: 57, 72: 11, 73: 25, 74: 60, 75: 13, 76: 96, 77: 9, 78: 34, 79: 20, 80: 158, 81: 19, 82: 4, 83: 1, 84: 27, 85: 16, 87: 1
