Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90001, 90360, 1, 174, None, 172, 1, 0, 0.030303030303030304, 0: 320, 1: 10
600-1200, 91830, 93464, 5, 141, 140, 138, 1, 0, 0.09282700421940929, 0: 1075, 1: 110
1200-1800, 93909, 98276, 9, 93, 90, 87, 3, 0, 0.2011707595659623, 0: 11333, 1: 2549, 2: 109, 3: 17
1800-2400, 97078, 103141, 11, 89, 84, 81, 7, 0, 0.642418649440276, 0: 14160, 1: 6757, 2: 2943, 3: 911, 4: 132, 5: 15, 6: 3, 7: 2
2400-3000, 102108, 120363, 17, 83, 74, 67, 7, 0, 0.9272291214928707, 0: 15137, 1: 7877, 2: 3791, 3: 2214, 4: 1058, 5: 279, 6: 79, 7: 3
3000-3600, 110110, 157902, 16, 90, 77, 61, 8, 0, 1.1566412391544867, 0: 15966, 1: 9189, 2: 3223, 3: 2695, 4: 1401, 5: 1014, 6: 687, 7: 158, 8: 13
3600-4200, 117116, 180254, 24, 97, 82, 61, 13, 0, 1.4501968269116068, 0: 15011, 1: 8006, 2: 2496, 3: 3336, 4: 2037, 5: 907, 6: 733, 7: 203, 8: 468, 9: 118, 10: 103, 11: 86, 12: 26, 13: 2
4200-4800, 126174, 158180, 24, 82, 65, 63, 19, 0, 2.7342345148362717, 0: 14807, 1: 11465, 2: 6483, 3: 2764, 4: 2673, 5: 1144, 6: 1568, 7: 1479, 8: 616, 9: 1287, 10: 1072, 11: 393, 12: 1001, 13: 620, 14: 701, 15: 55, 16: 13, 17: 16, 18: 1, 19: 1
4800-5400, 138738, 204859, 22, 104, 83, 69, 21, 0, 2.9795727540818526, 0: 14134, 1: 7813, 2: 4920, 3: 3774, 4: 1655, 5: 1338, 6: 1134, 7: 1098, 8: 1040, 9: 1000, 10: 360, 11: 968, 12: 437, 13: 363, 14: 462, 15: 556, 16: 324, 17: 79, 18: 204, 19: 39, 20: 10, 21: 1
5400-6000, 148401, 364355, 22, 160, 129, 60, 22, 0, 2.497827765977988, 0: 15300, 1: 7125, 2: 5340, 3: 3469, 4: 2605, 5: 1714, 6: 796, 7: 942, 8: 815, 9: 766, 10: 1051, 11: 218, 12: 316, 13: 149, 14: 217, 15: 328, 16: 69, 17: 85, 18: 59, 19: 64, 20: 3, 22: 1
6000-6600, 171397, 348083, 24, 149, 116, 77, 34, 0, 3.8927926119253162, 0: 15138, 1: 7328, 2: 4279, 3: 4580, 4: 1867, 5: 1802, 6: 770, 7: 1610, 8: 1246, 9: 334, 10: 305, 11: 674, 12: 564, 13: 249, 14: 534, 15: 599, 16: 300, 17: 470, 18: 147, 19: 136, 20: 423, 21: 460, 22: 208, 23: 109, 24: 131, 25: 20, 26: 20, 27: 233, 28: 48, 29: 33, 30: 36, 31: 87, 32: 83, 33: 4, 34: 2
6600-7200, 231646, 506066, 32, 214, 182, 101, 38, 0, 4.385909900967763, 0: 13721, 1: 8546, 2: 5461, 3: 1170, 4: 5508, 5: 1003, 6: 1033, 7: 345, 8: 1345, 9: 168, 10: 441, 11: 135, 12: 295, 13: 541, 14: 94, 15: 527, 16: 33, 17: 405, 18: 85, 19: 413, 20: 61, 21: 668, 22: 99, 23: 209, 24: 107, 25: 149, 26: 307, 27: 262, 28: 109, 29: 347, 30: 23, 31: 307, 32: 61, 33: 63, 34: 5, 35: 275, 38: 8
7200-7800, 214324, 307318, 23, 126, 96, 88, 45, 0, 6.245603860731965, 0: 11209, 1: 5408, 2: 5561, 3: 4807, 4: 2631, 5: 2549, 6: 2254, 7: 1900, 8: 1076, 9: 893, 10: 727, 11: 509, 12: 468, 13: 686, 14: 387, 15: 681, 16: 650, 17: 352, 18: 352, 19: 242, 20: 481, 21: 342, 22: 282, 23: 317, 24: 326, 25: 467, 26: 413, 27: 382, 28: 312, 29: 352, 30: 245, 31: 91, 32: 192, 33: 117, 34: 135, 35: 30, 36: 78, 37: 55, 38: 52, 39: 4, 40: 87, 41: 88, 42: 86, 43: 3, 44: 1, 45: 1
7800-8400, 189747, 314541, 34, 125, 87, 77, 59, 0, 6.301715257031009, 0: 11142, 1: 5246, 2: 4409, 3: 2425, 4: 1192, 5: 1583, 6: 2550, 7: 760, 8: 964, 9: 771, 10: 912, 11: 289, 12: 272, 13: 195, 14: 93, 15: 314, 16: 1066, 17: 281, 18: 149, 19: 195, 20: 77, 21: 52, 22: 158, 23: 117, 24: 163, 25: 76, 26: 843, 27: 520, 28: 167, 29: 209, 30: 169, 31: 73, 32: 102, 33: 12, 34: 3, 35: 273, 36: 49, 37: 127, 38: 189, 39: 4, 40: 324, 41: 12, 42: 2, 43: 209, 45: 3, 46: 3, 50: 19, 53: 18, 54: 1, 55: 37, 56: 4, 57: 2, 58: 1, 59: 2
