Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90010, 90734, 1, 183, None, 181, 1, 0, 0.01646090534979424, 0: 239, 1: 4
600-1200, 90944, 91858, 5, 149, 148, 146, 2, 0, 0.011447260834014717, 0: 1210, 1: 12, 2: 1
1200-1800, 93346, 96832, 11, 92, 89, 87, 3, 0, 0.21390449438202247, 0: 11622, 1: 2216, 2: 376, 3: 26
1800-2400, 96199, 105202, 13, 84, 81, 77, 4, 0, 0.39986646388961017, 0: 18076, 1: 7160, 2: 1552, 3: 168, 4: 3
2400-3000, 105078, 119586, 16, 75, 67, 64, 7, 0, 0.7946378439079169, 0: 19903, 1: 6949, 2: 6252, 3: 1488, 4: 775, 5: 232, 6: 19, 7: 2
3000-3600, 112577, 151876, 25, 91, 80, 65, 9, 0, 1.3043456543456544, 0: 19140, 1: 8462, 2: 4576, 3: 2339, 4: 2396, 5: 1616, 6: 710, 7: 748, 8: 42, 9: 11
3600-4200, 114085, 186429, 20, 94, 80, 55, 12, 0, 1.5067382713547472, 0: 19522, 1: 6430, 2: 3717, 3: 2946, 4: 2781, 5: 1303, 6: 1353, 7: 660, 8: 559, 9: 134, 10: 61, 11: 7, 12: 3
4200-4800, 123206, 167580, 29, 83, 67, 59, 16, 0, 2.119362248959447, 0: 18084, 1: 6770, 2: 5692, 3: 3132, 4: 2243, 5: 2372, 6: 1640, 7: 1364, 8: 988, 9: 686, 10: 223, 11: 232, 12: 514, 13: 11, 14: 7, 15: 1, 16: 8
4800-5400, 127708, 267935, 31, 119, 96, 58, 22, 0, 2.299681494470887, 0: 18401, 1: 12992, 2: 7041, 3: 5934, 4: 2818, 5: 1876, 6: 935, 7: 1092, 8: 1284, 9: 1146, 10: 655, 11: 581, 12: 423, 13: 157, 14: 137, 15: 121, 16: 41, 17: 75, 18: 58, 19: 35, 20: 45, 21: 37, 22: 2
5400-6000, 133812, 251107, 26, 104, 63, 56, 24, 0, 3.8059815778213184, 0: 11336, 1: 7013, 2: 4932, 3: 4498, 4: 4025, 5: 1724, 6: 2093, 7: 1415, 8: 693, 9: 632, 10: 809, 11: 1637, 12: 1012, 13: 505, 14: 462, 15: 309, 16: 336, 17: 104, 18: 247, 19: 162, 20: 153, 21: 169, 22: 129, 23: 5, 24: 3
6000-6600, 179444, 500665, 30, 191, 165, 68, 26, 0, 3.743493252876231, 0: 19754, 1: 11920, 2: 4376, 3: 4212, 4: 3847, 5: 2286, 6: 1879, 7: 1205, 8: 1104, 9: 1326, 10: 1239, 11: 883, 12: 1087, 13: 1227, 14: 448, 15: 212, 16: 896, 17: 519, 18: 218, 19: 495, 20: 104, 21: 118, 22: 226, 23: 34, 24: 176, 25: 166, 26: 365
6600-7200, 187203, 377766, 31, 140, 108, 72, 32, 0, 3.66044776119403, 0: 13798, 1: 10162, 2: 5965, 3: 3197, 4: 4919, 5: 1885, 6: 2043, 7: 2403, 8: 691, 9: 692, 10: 429, 11: 308, 12: 437, 13: 353, 14: 196, 15: 667, 16: 476, 17: 217, 18: 479, 19: 198, 20: 360, 21: 540, 22: 48, 23: 176, 24: 108, 25: 2, 26: 130, 28: 38, 30: 2, 32: 1
7200-7800, 261304, 456721, 36, 163, 117, 90, 45, 0, 5.63452806066217, 0: 13379, 1: 4922, 2: 5639, 3: 4579, 4: 1304, 5: 759, 6: 857, 7: 941, 8: 1395, 9: 683, 10: 1486, 11: 1165, 12: 253, 13: 637, 14: 452, 15: 923, 16: 1046, 17: 1177, 18: 180, 19: 551, 20: 75, 21: 433, 22: 422, 23: 215, 24: 462, 25: 399, 26: 252, 27: 11, 28: 80, 29: 293, 30: 2, 31: 6, 32: 2, 33: 92, 34: 2, 35: 4, 36: 120, 37: 6, 38: 44, 40: 104, 42: 2, 44: 10, 45: 2
7800-8400, 222321, 346542, 36, 127, 90, 83, 49, 0, 4.9360939677483575, 0: 13748, 1: 7337, 2: 5444, 3: 3169, 4: 2175, 5: 5430, 6: 1596, 7: 1468, 8: 1170, 9: 446, 10: 428, 11: 566, 12: 1194, 13: 852, 14: 293, 15: 390, 16: 239, 17: 218, 18: 388, 19: 673, 20: 164, 21: 471, 22: 250, 23: 320, 24: 223, 25: 512, 26: 126, 27: 147, 28: 460, 29: 9, 30: 4, 37: 3, 38: 59, 39: 3, 40: 108, 42: 69, 43: 1, 45: 37, 47: 38, 49: 2
