Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90611, 90611, 1, 180, None, 179, 2, 0, 0.022408963585434174, 0: 351, 1: 4, 2: 2
600-1200, 91131, 92133, 6, 130, 129, 128, 2, 0, 0.06165703275529865, 0: 1463, 1: 92, 2: 2
1200-1800, 93921, 96243, 7, 94, 92, 91, 3, 0, 0.20609951845906901, 0: 12871, 1: 2232, 2: 438, 3: 34
1800-2400, 100736, 108574, 14, 81, 74, 73, 5, 0, 0.5069433099166802, 0: 15108, 1: 6936, 2: 1908, 3: 470, 4: 60, 5: 2
2400-3000, 104587, 127379, 17, 79, 72, 62, 8, 0, 0.972173058013766, 0: 14798, 1: 7731, 2: 4607, 3: 1721, 4: 1186, 5: 136, 6: 198, 7: 123, 8: 10
3000-3600, 105784, 140038, 16, 77, 67, 60, 9, 0, 1.2931614349775784, 0: 15334, 1: 7708, 2: 5775, 3: 3335, 4: 1649, 5: 1228, 6: 443, 7: 186, 8: 17, 9: 5
3600-4200, 115201, 153019, 22, 82, 66, 61, 13, 0, 1.4025426035825121, 0: 14814, 1: 7531, 2: 7451, 3: 3074, 4: 1370, 5: 1381, 6: 583, 7: 312, 8: 198, 9: 9, 10: 1, 12: 6, 13: 4
4200-4800, 124816, 172817, 24, 78, 64, 55, 15, 0, 2.1290404812888752, 0: 12340, 1: 8570, 2: 6197, 3: 4724, 4: 2127, 5: 878, 6: 1133, 7: 979, 8: 934, 9: 235, 10: 417, 11: 483, 12: 74, 13: 71, 14: 38, 15: 28
4800-5400, 141340, 227147, 25, 102, 83, 60, 18, 0, 2.7302778133401615, 0: 14650, 1: 6889, 2: 4859, 3: 2581, 4: 1669, 5: 1593, 6: 656, 7: 688, 8: 1146, 9: 706, 10: 945, 11: 727, 12: 458, 13: 891, 14: 391, 15: 46, 16: 69, 17: 66, 18: 25
5400-6000, 150782, 227031, 26, 89, 68, 60, 23, 0, 3.610353327855382, 0: 12930, 1: 10107, 2: 2689, 3: 5636, 4: 3051, 5: 2724, 6: 1172, 7: 1638, 8: 1489, 9: 1467, 10: 1046, 11: 1596, 12: 817, 13: 647, 14: 356, 15: 264, 16: 309, 17: 217, 18: 116, 19: 256, 20: 74, 21: 59, 22: 17, 23: 3
6000-6600, 162680, 404416, 28, 158, 131, 67, 22, 0, 2.5401980019394266, 0: 15876, 1: 7757, 2: 4540, 3: 2872, 4: 3135, 5: 3382, 6: 1717, 7: 2355, 8: 509, 9: 773, 10: 204, 11: 50, 12: 169, 13: 473, 14: 178, 15: 19, 16: 11, 17: 73, 18: 67, 19: 3, 20: 87, 21: 89, 22: 4
6600-7200, 180243, 478433, 32, 167, 135, 63, 24, 0, 2.7903320835565077, 0: 11714, 1: 6994, 2: 4229, 3: 5318, 4: 1493, 5: 1765, 6: 1069, 7: 578, 8: 957, 9: 780, 10: 529, 11: 681, 12: 57, 13: 209, 14: 122, 15: 11, 16: 352, 17: 2, 18: 1, 19: 473, 20: 4, 22: 1, 24: 1
7200-7800, 208321, 363521, 34, 136, 95, 78, 45, 0, 5.278943724184036, 0: 12036, 1: 6458, 2: 3671, 3: 5055, 4: 2701, 5: 1251, 6: 626, 7: 751, 8: 259, 9: 616, 10: 622, 11: 787, 12: 197, 13: 622, 14: 233, 15: 616, 16: 812, 17: 897, 18: 146, 19: 293, 20: 512, 21: 295, 22: 257, 23: 278, 24: 203, 25: 95, 26: 267, 27: 137, 28: 263, 29: 174, 30: 179, 31: 131, 32: 55, 33: 93, 34: 62, 35: 9, 36: 1, 37: 98, 38: 4, 39: 88, 40: 3, 45: 30
7800-8400, 220839, 696443, 31, 233, 174, 79, 40, 0, 5.686073324634003, 0: 14674, 1: 9164, 2: 5509, 3: 3110, 4: 3090, 5: 2500, 6: 1982, 7: 1731, 8: 1931, 9: 1725, 10: 862, 11: 347, 12: 684, 13: 741, 14: 659, 15: 427, 16: 384, 17: 637, 18: 210, 19: 93, 20: 823, 21: 567, 22: 231, 23: 1177, 24: 159, 25: 135, 26: 308, 27: 128, 28: 593, 29: 168, 30: 301, 31: 69, 32: 143, 33: 48, 34: 157, 35: 271, 36: 103, 37: 90, 39: 8, 40: 4
