Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90011, 90011, 1, 153, None, 152, 1, 0, 0.0091324200913242, 0: 217, 1: 2
600-1200, 92228, 93934, 4, 112, 111, 109, 1, 0, 0.041758241758241756, 0: 436, 1: 19
1200-1800, 92758, 98070, 5, 84, 83, 78, 2, 0, 0.05343041739308789, 0: 9256, 1: 469, 2: 26
1800-2400, 102050, 123826, 9, 77, 70, 63, 4, 0, 0.2113203451457101, 0: 15399, 1: 2400, 2: 396, 3: 226, 4: 6
2400-3000, 101000, 116581, 10, 63, 56, 53, 7, 0, 0.686533212010919, 0: 18422, 1: 8175, 2: 5138, 3: 944, 4: 138, 5: 132, 6: 7, 7: 14
3000-3600, 107658, 149504, 16, 69, 59, 49, 7, 0, 0.7484317455178275, 0: 13343, 1: 6867, 2: 2741, 3: 1018, 4: 656, 5: 52, 6: 18, 7: 14
3600-4200, 112516, 144684, 13, 60, 50, 44, 8, 0, 1.1451294697903822, 0: 15676, 1: 6913, 2: 4528, 3: 2693, 4: 850, 5: 1244, 6: 274, 7: 260, 8: 2
4200-4800, 119614, 176205, 19, 65, 54, 44, 13, 0, 2.0535532131927914, 0: 11246, 1: 5191, 2: 4051, 3: 1646, 4: 2263, 5: 1682, 6: 1034, 7: 981, 8: 446, 9: 733, 10: 60, 11: 64, 12: 7, 13: 6
4800-5400, 138075, 206079, 17, 69, 52, 47, 13, 0, 1.5137009005027346, 0: 16502, 1: 8176, 2: 3900, 3: 2218, 4: 1546, 5: 1478, 6: 1022, 7: 231, 8: 188, 9: 349, 10: 348, 11: 209, 12: 33, 13: 2
5400-6000, 149562, 211823, 28, 68, 47, 45, 16, 0, 2.261549474147899, 0: 11013, 1: 10641, 2: 3482, 3: 2814, 4: 1832, 5: 1976, 6: 1155, 7: 970, 8: 441, 9: 520, 10: 496, 11: 348, 12: 272, 13: 176, 14: 172, 15: 11, 16: 3
6000-6600, 166298, 369737, 24, 115, 82, 51, 20, 0, 2.0952649379932358, 0: 14048, 1: 8419, 2: 4064, 3: 3460, 4: 1239, 5: 1741, 6: 964, 7: 1210, 8: 361, 9: 393, 10: 387, 11: 163, 12: 379, 13: 115, 14: 52, 15: 108, 16: 1, 17: 44, 18: 48, 19: 52, 20: 6
6600-7200, 181518, 271460, 27, 77, 55, 54, 29, 0, 2.4472953354793914, 0: 12293, 1: 5621, 2: 4361, 3: 2503, 4: 1619, 5: 896, 6: 365, 7: 456, 8: 263, 9: 1112, 10: 169, 11: 725, 12: 491, 13: 88, 14: 484, 15: 130, 16: 96, 17: 10, 27: 3, 29: 1
7200-7800, 207650, 375776, 25, 110, 77, 58, 33, 0, 4.282518065591995, 0: 10417, 1: 5280, 2: 4480, 3: 1613, 4: 498, 5: 2737, 6: 2231, 7: 1235, 8: 926, 9: 1786, 10: 312, 11: 798, 12: 874, 13: 690, 14: 696, 15: 13, 16: 179, 17: 257, 18: 36, 19: 64, 20: 38, 21: 5, 22: 116, 23: 162, 24: 3, 25: 36, 27: 69, 28: 6, 29: 81, 30: 3, 31: 171, 32: 6, 33: 162
7800-8400, 230613, 407479, 31, 106, 66, 60, 44, 0, 4.146594525779758, 0: 10812, 1: 6242, 2: 2250, 3: 1168, 4: 1268, 5: 1111, 6: 1442, 7: 1305, 8: 746, 9: 902, 10: 491, 11: 238, 12: 412, 13: 397, 14: 108, 15: 316, 16: 242, 17: 330, 18: 70, 19: 127, 20: 13, 21: 249, 22: 290, 23: 154, 24: 62, 25: 53, 26: 211, 27: 44, 28: 96, 29: 12, 31: 85, 32: 32, 33: 48, 34: 5, 35: 83, 36: 2, 44: 4
