Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90743, 91476, 3, 171, 170, 169, 2, 0, 0.0480225988700565, 0: 338, 1: 15, 2: 1
600-1200, 91534, 93352, 4, 123, 122, 120, 1, 0, 0.05742411812961444, 0: 1149, 1: 70
1200-1800, 93105, 105275, 7, 94, 90, 85, 3, 0, 0.17673768774013274, 0: 4822, 1: 823, 2: 54, 3: 27
1800-2400, 99168, 112390, 7, 88, 80, 77, 6, 0, 0.5450927182270466, 0: 7218, 1: 2263, 2: 1091, 3: 384, 4: 69, 5: 27, 6: 3
2400-3000, 106345, 124814, 7, 85, 76, 72, 7, 0, 1.044690446904469, 0: 4810, 1: 2259, 2: 1199, 3: 680, 4: 578, 5: 199, 6: 29, 7: 2
3000-3600, 108958, 133987, 13, 87, 73, 70, 12, 0, 1.3696788127917507, 0: 6822, 1: 3232, 2: 1289, 3: 1010, 4: 660, 5: 540, 6: 473, 7: 151, 8: 25, 9: 136, 10: 10, 12: 5
