Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90080, 90080, 1, 153, None, 152, 1, 0, 0.03896103896103896, 0: 74, 1: 3
600-1200, 90787, 91951, 2, 129, 127, 126, 1, 0, 0.0019821605550049554, 0: 1007, 1: 2
1200-1800, 94962, 97997, 5, 78, 75, 74, 2, 0, 0.06694829644595464, 0: 10162, 1: 725, 2: 2
1800-2400, 97383, 111709, 7, 66, 63, 56, 2, 0, 0.24920906370243695, 0: 18043, 1: 4865, 2: 482
2400-3000, 101092, 133477, 12, 70, 63, 52, 4, 0, 0.6181008902077151, 0: 17389, 1: 8334, 2: 3462, 3: 1091, 4: 54
3000-3600, 108887, 132184, 15, 57, 50, 46, 8, 0, 1.0574825618262524, 0: 14338, 1: 8243, 2: 4590, 3: 2542, 4: 1063, 5: 560, 6: 180, 7: 20, 8: 4
3600-4200, 115281, 162001, 13, 64, 55, 46, 9, 0, 0.9690467416876896, 0: 19277, 1: 6714, 2: 4499, 3: 2471, 4: 1278, 5: 583, 6: 255, 7: 117, 8: 79, 9: 6
4200-4800, 136426, 312800, 21, 115, 103, 51, 12, 0, 1.4942761853254012, 0: 17542, 1: 11332, 2: 6317, 3: 3312, 4: 1803, 5: 1982, 6: 692, 7: 455, 8: 600, 9: 280, 10: 44, 11: 15, 12: 2
4800-5400, 131169, 226923, 19, 73, 56, 42, 11, 0, 1.3008155179954208, 0: 19902, 1: 8509, 2: 3407, 3: 1484, 4: 1627, 5: 1714, 6: 997, 7: 357, 8: 659, 9: 195, 10: 17, 11: 3
5400-6000, 152031, 367984, 24, 106, 79, 41, 19, 0, 3.136220632262648, 0: 14819, 1: 6640, 2: 3096, 3: 1623, 4: 1837, 5: 833, 6: 2364, 7: 2036, 8: 1372, 9: 1499, 10: 809, 11: 423, 12: 742, 13: 262, 14: 416, 15: 81, 16: 340, 17: 50, 18: 156, 19: 16
6000-6600, 165663, 249348, 24, 73, 55, 50, 20, 0, 2.8861201853680774, 0: 13945, 1: 8293, 2: 3096, 3: 2859, 4: 1227, 5: 1477, 6: 1202, 7: 1594, 8: 1279, 9: 1550, 10: 592, 11: 468, 12: 911, 13: 378, 14: 385, 15: 101, 16: 71, 17: 2, 18: 53, 20: 6
6600-7200, 184503, 410774, 25, 112, 78, 51, 25, 0, 4.045027978038555, 0: 19003, 1: 9301, 2: 4950, 3: 3210, 4: 2336, 5: 2348, 6: 1569, 7: 1618, 8: 1263, 9: 1567, 10: 1028, 11: 2509, 12: 2381, 13: 901, 14: 285, 15: 111, 16: 403, 17: 81, 18: 445, 19: 200, 20: 409, 21: 336, 22: 436, 23: 200, 24: 116, 25: 3
7200-7800, 231872, 453698, 23, 114, 85, 58, 30, 0, 4.9774350290804685, 0: 12347, 1: 7884, 2: 3805, 3: 4299, 4: 5464, 5: 2983, 6: 1902, 7: 1127, 8: 2175, 9: 1919, 10: 1425, 11: 1403, 12: 1313, 13: 956, 14: 1047, 15: 608, 16: 886, 17: 928, 18: 509, 19: 419, 20: 51, 21: 100, 22: 203, 23: 79, 24: 54, 25: 65, 26: 139, 27: 185, 28: 12, 29: 39, 30: 6
7800-8400, 204713, 515421, 33, 125, 86, 54, 26, 0, 3.2709029427156717, 0: 14619, 1: 7911, 2: 8257, 3: 6820, 4: 2308, 5: 984, 6: 1013, 7: 1774, 8: 465, 9: 494, 10: 363, 11: 410, 12: 693, 13: 458, 14: 244, 15: 874, 16: 798, 17: 95, 18: 189, 19: 197, 20: 94, 21: 84, 22: 35, 23: 265, 24: 119, 25: 117, 26: 2
