Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 92812, 95475, 3, 112, 110, 107, 2, 0, 0.26972833117723155, 0: 1175, 1: 325, 2: 46
600-1200, 93097, 96196, 4, 110, 108, 106, 3, 0, 0.10064043915827996, 0: 1974, 1: 205, 2: 6, 3: 1
1200-1800, 99148, 108168, 7, 92, 89, 84, 4, 0, 0.1896236755571794, 0: 4692, 1: 590, 2: 152, 3: 16, 4: 24
1800-2400, 109239, 122072, 9, 84, 77, 74, 5, 0, 0.6080824247274182, 0: 5990, 1: 2306, 2: 1397, 3: 245, 4: 51, 5: 8
2400-3000, 106237, 140128, 10, 86, 75, 65, 12, 0, 1.1300589708377091, 0: 6180, 1: 2447, 2: 1841, 3: 815, 4: 510, 5: 348, 6: 126, 7: 70, 8: 14, 9: 14, 10: 7, 11: 3, 12: 4
3000-3600, 118964, 154524, 10, 78, 62, 61, 12, 0, 2.0282448328570477, 0: 4376, 1: 4151, 2: 1911, 3: 1549, 4: 716, 5: 588, 6: 919, 7: 475, 8: 111, 9: 149, 10: 97, 11: 3, 12: 2
3600-4200, 117107, 155035, 14, 73, 61, 54, 14, 0, 2.2896012184990306, 0: 4569, 1: 2600, 2: 2145, 3: 1561, 4: 1123, 5: 734, 6: 434, 7: 394, 8: 405, 9: 251, 10: 120, 11: 61, 12: 13, 13: 28, 14: 6
4200-4800, 144264, 195898, 18, 84, 67, 61, 22, 0, 3.8777712762499186, 0: 2830, 1: 2883, 2: 1365, 3: 1301, 4: 1298, 5: 1942, 6: 492, 7: 964, 8: 392, 9: 694, 10: 123, 11: 272, 12: 207, 13: 223, 14: 81, 15: 49, 16: 9, 17: 208, 18: 15, 21: 6, 22: 27
4800-5400, 150015, 356315, 13, 156, 107, 67, 29, 0, 4.811988381304463, 0: 2983, 1: 2379, 2: 1334, 3: 682, 4: 1454, 5: 1127, 6: 2049, 7: 246, 8: 266, 9: 314, 10: 297, 11: 596, 12: 75, 13: 144, 14: 253, 15: 72, 16: 74, 17: 94, 18: 68, 19: 80, 20: 15, 21: 156, 22: 133, 23: 37, 24: 42, 25: 81, 26: 82, 27: 9, 28: 3, 29: 3
5400-6000, 208360, 321252, 13, 139, 111, 91, 39, 0, 5.133030635144303, 0: 4203, 1: 4827, 2: 1287, 3: 1296, 4: 1492, 5: 936, 6: 734, 7: 135, 8: 726, 9: 334, 10: 472, 11: 87, 12: 87, 13: 294, 14: 138, 15: 217, 16: 245, 17: 72, 18: 210, 19: 69, 20: 38, 21: 90, 22: 76, 23: 88, 24: 70, 25: 23, 26: 68, 27: 266, 28: 26, 29: 40, 30: 29, 31: 54, 32: 173, 33: 180, 34: 16, 35: 23, 36: 17, 37: 8, 38: 12, 39: 3
6000-6600, 226266, 316600, 18, 125, 98, 91, 35, 0, 4.952600116383643, 0: 3970, 1: 4425, 2: 1741, 3: 1455, 4: 1034, 5: 494, 6: 1200, 7: 679, 8: 212, 9: 568, 10: 248, 11: 69, 12: 306, 13: 327, 14: 55, 15: 182, 16: 111, 17: 19, 18: 505, 19: 326, 20: 57, 21: 46, 22: 123, 23: 367, 24: 44, 25: 13, 26: 83, 27: 56, 28: 43, 29: 8, 30: 100, 31: 14, 32: 9, 33: 6, 34: 5, 35: 3
6600-7200, 286372, 578092, 17, 207, 163, 105, 39, 0, 6.542206396955001, 0: 2551, 1: 3462, 2: 1473, 3: 1718, 4: 510, 5: 719, 6: 518, 7: 540, 8: 54, 9: 184, 10: 119, 11: 437, 12: 1167, 13: 78, 14: 222, 15: 228, 16: 69, 17: 199, 18: 356, 19: 54, 20: 47, 21: 174, 22: 206, 23: 252, 24: 203, 25: 235, 26: 134, 27: 47, 28: 41, 29: 9, 30: 4, 31: 37, 32: 219, 33: 3, 34: 4, 35: 4, 36: 5, 37: 1, 38: 3, 39: 3
7200-7800, 376406, 689039, 17, 236, 182, 119, 85, 0, 8.261432828086539, 0: 2173, 1: 2143, 2: 2093, 3: 1642, 4: 731, 5: 1294, 6: 340, 7: 608, 8: 261, 9: 556, 10: 391, 11: 79, 12: 606, 13: 37, 14: 33, 15: 39, 16: 30, 17: 76, 18: 59, 19: 16, 20: 4, 21: 75, 22: 131, 23: 271, 24: 139, 25: 40, 26: 32, 27: 161, 28: 130, 29: 33, 30: 29, 31: 176, 32: 217, 33: 22, 34: 56, 35: 11, 36: 5, 37: 8, 38: 1, 39: 4, 40: 107, 41: 5, 42: 2, 43: 4, 44: 236, 45: 4, 46: 132, 47: 2, 48: 2, 49: 5, 53: 37, 55: 37, 76: 7, 79: 1, 80: 4, 81: 88, 82: 5, 83: 2, 84: 4, 85: 2
7800-8400, 252362, 515481, 16, 169, 122, 83, 45, 0, 9.665307509344206, 0: 4075, 1: 1385, 2: 1002, 3: 458, 4: 1495, 5: 754, 6: 110, 7: 806, 8: 491, 9: 355, 10: 87, 11: 130, 12: 398, 13: 60, 14: 650, 15: 594, 16: 171, 17: 214, 18: 95, 19: 269, 20: 1064, 21: 433, 22: 177, 23: 174, 24: 209, 25: 242, 26: 419, 27: 260, 28: 164, 29: 51, 30: 92, 31: 186, 32: 127, 33: 12, 34: 3, 35: 1, 36: 6, 37: 191, 38: 18, 39: 118, 40: 21, 41: 61, 42: 1, 43: 14, 44: 1, 45: 14
