Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90674, 92334, 1, 185, None, 181, 3, 0, 0.027989821882951654, 0: 384, 1: 8, 3: 1
600-1200, 91214, 94077, 7, 154, 153, 151, 3, 0, 0.2986425339366516, 0: 1413, 1: 560, 2: 14, 3: 2
1200-1800, 95833, 101455, 6, 108, 105, 101, 3, 0, 0.2994490847698596, 0: 8417, 1: 2311, 2: 519, 3: 7
1800-2400, 99999, 110657, 13, 95, 88, 83, 6, 0, 0.580996967601213, 0: 11261, 1: 4965, 2: 1972, 3: 434, 4: 139, 5: 2, 6: 24
2400-3000, 100302, 111389, 15, 91, 84, 82, 7, 0, 0.970773712346746, 0: 14451, 1: 7776, 2: 5834, 3: 2049, 4: 945, 5: 154, 6: 25, 7: 5
3000-3600, 109426, 134493, 14, 90, 82, 74, 13, 0, 1.504685862260312, 0: 13090, 1: 9147, 2: 3648, 3: 1898, 4: 1377, 5: 1034, 6: 954, 7: 692, 8: 293, 9: 120, 10: 54, 11: 111, 12: 19, 13: 1
3600-4200, 112223, 149222, 13, 93, 78, 73, 16, 0, 2.3933726932706874, 0: 11821, 1: 4679, 2: 3688, 3: 3468, 4: 2820, 5: 1457, 6: 1134, 7: 736, 8: 817, 9: 509, 10: 701, 11: 234, 12: 119, 13: 44, 14: 114, 15: 9, 16: 1
4200-4800, 123179, 195271, 18, 111, 90, 66, 21, 0, 2.384504557483093, 0: 12943, 1: 6195, 2: 4036, 3: 2216, 4: 2380, 5: 1525, 6: 849, 7: 625, 8: 836, 9: 779, 10: 489, 11: 210, 12: 440, 13: 118, 14: 107, 15: 121, 16: 21, 17: 35, 18: 40, 19: 13, 20: 28, 21: 4
4800-5400, 135476, 216524, 22, 113, 90, 69, 22, 0, 3.247506234413965, 0: 8829, 1: 5947, 2: 4941, 3: 3554, 4: 1606, 5: 1191, 6: 1823, 7: 1140, 8: 1311, 9: 586, 10: 405, 11: 604, 12: 267, 13: 565, 14: 216, 15: 370, 16: 108, 17: 57, 18: 13, 19: 41, 21: 108, 22: 2
5400-6000, 162316, 244547, 18, 114, 90, 77, 31, 0, 4.088505175609095, 0: 8742, 1: 8363, 2: 6794, 3: 4376, 4: 2185, 5: 2186, 6: 1912, 7: 1743, 8: 594, 9: 1336, 10: 945, 11: 1300, 12: 864, 13: 248, 14: 339, 15: 157, 16: 234, 17: 599, 18: 508, 19: 171, 20: 132, 21: 79, 22: 174, 23: 40, 24: 54, 25: 54, 26: 23, 27: 4, 28: 79, 29: 4, 30: 5, 31: 2
6000-6600, 202087, 324194, 26, 164, 116, 97, 28, 0, 3.735302885761984, 0: 7897, 1: 6068, 2: 4016, 3: 4484, 4: 2248, 5: 751, 6: 2015, 7: 710, 8: 906, 9: 791, 10: 210, 11: 577, 12: 985, 13: 339, 14: 187, 15: 232, 16: 159, 17: 80, 18: 167, 19: 34, 20: 218, 21: 46, 22: 229, 23: 48, 24: 3, 25: 48, 26: 91, 27: 3, 28: 2
6600-7200, 222546, 409541, 27, 183, 114, 104, 61, 0, 7.690699210056494, 0: 7515, 1: 7521, 2: 3095, 3: 2399, 4: 3603, 5: 978, 6: 324, 7: 925, 8: 1355, 9: 929, 10: 1545, 11: 1871, 12: 378, 13: 726, 14: 418, 15: 489, 16: 261, 17: 111, 18: 376, 19: 231, 20: 256, 21: 164, 22: 379, 23: 566, 24: 606, 25: 369, 26: 604, 27: 227, 28: 465, 29: 639, 30: 58, 31: 354, 32: 6, 33: 62, 34: 234, 35: 16, 36: 4, 37: 142, 38: 10, 39: 33, 40: 187, 41: 2, 42: 31, 43: 245, 44: 2, 45: 14, 46: 4, 47: 2, 48: 32, 49: 2, 50: 42, 51: 2, 52: 42, 53: 2, 54: 4, 58: 20, 59: 4, 60: 4, 61: 4
7200-7800, 241832, 540686, 27, 227, 171, 106, 38, 0, 4.266122347480106, 0: 8299, 1: 4780, 2: 2278, 3: 1416, 4: 845, 5: 224, 6: 445, 7: 773, 8: 796, 9: 504, 10: 1007, 11: 69, 12: 124, 13: 248, 14: 70, 15: 222, 16: 131, 17: 141, 18: 151, 19: 189, 20: 141, 21: 86, 22: 54, 23: 386, 24: 132, 25: 42, 26: 197, 27: 56, 28: 66, 29: 95, 30: 109, 31: 7, 32: 7, 33: 4, 34: 5, 36: 23, 37: 5, 38: 1
7800-8400, 234804, 578104, 27, 243, 188, 96, 61, 0, 7.705530597377368, 0: 7000, 1: 5908, 2: 4710, 3: 2395, 4: 1229, 5: 775, 6: 557, 7: 739, 8: 761, 9: 1070, 10: 71, 11: 740, 12: 614, 13: 487, 14: 135, 15: 541, 16: 206, 17: 200, 18: 434, 19: 260, 20: 145, 21: 118, 22: 236, 23: 245, 24: 50, 25: 131, 26: 102, 27: 205, 28: 153, 29: 222, 30: 184, 31: 9, 32: 182, 33: 129, 34: 90, 35: 136, 36: 44, 37: 119, 38: 94, 39: 51, 40: 115, 41: 31, 42: 138, 43: 14, 44: 57, 45: 185, 46: 31, 47: 159, 48: 10, 49: 53, 50: 134, 51: 90, 52: 1, 53: 118, 54: 96, 55: 5, 56: 43, 57: 82, 58: 12, 59: 26, 60: 57, 61: 10
