contact freq, node20_winners3_RT_RW_RSC_RC, node20_winners6_RT_RW_RSC_RC, node20_winners9_RT_RW_RSC_RC, node30_winners3_RT_RW_RSC_RC, node30_winners6_RT_RW_RSC_RC, node30_winners9_RT_RW_RSC_RC, node40_winners3_RT_RW_RSC_RC, node40_winners6_RT_RW_RSC_RC, node40_winners9_RT_RW_RSC_RC, node50_winners3_RT_RW_RSC_RC, node50_winners6_RT_RW_RSC_RC, node50_winners9_RT_RW_RSC_RC, node60_winners3_RT_RW_RSC_RC, node60_winners6_RT_RW_RSC_RC, node60_winners9_RT_RW_RSC_RC
0-600, 1.5714285714285714, 1.8333333333333333, 1.3333333333333333, 2.428571428571429, 2.5, 1.1666666666666665, 2.0, 2.833333333333333, 1.1666666666666665, 1.5, 3.166666666666667, 3.5, 1.5, 1.3333333333333333, 2.6666666666666665
600-1200, 3.0, 2.8333333333333335, 4.0, 2.857142857142857, 3.5, 3.1666666666666665, 3.333333333333333, 3.1666666666666665, 4.666666666666666, 3.3333333333333335, 4.666666666666666, 4.833333333333333, 2.5, 4.666666666666667, 4.666666666666667
1200-1800, 5.7142857142857135, 5.666666666666666, 6.5, 7.0, 6.833333333333334, 7.0, 7.333333333333333, 8.5, 8.166666666666668, 5.833333333333333, 6.833333333333333, 9.0, 5.0, 7.833333333333334, 8.666666666666666
1800-2400, 7.428571428571429, 9.0, 10.166666666666666, 8.714285714285715, 8.5, 10.166666666666666, 7.833333333333333, 10.333333333333334, 11.666666666666668, 9.666666666666666, 8.5, 11.833333333333334, 9.0, 10.666666666666666, 12.833333333333334
2400-3000, 10.428571428571429, 9.333333333333334, 12.333333333333332, 10.000000000000002, 12.333333333333334, 10.333333333333334, 11.0, 14.666666666666668, 13.166666666666666, 10.166666666666668, 13.333333333333334, 13.166666666666668, 11.666666666666666, 16.833333333333336, 13.166666666666666
3000-3600, 11.857142857142858, 12.333333333333332, 11.333333333333334, 10.285714285714285, 13.0, 15.5, 14.333333333333332, 16.166666666666668, 16.666666666666668, 14.166666666666666, 15.833333333333334, 17.333333333333336, 14.0, 15.666666666666666, 17.666666666666664
3600-4200, 11.857142857142856, 11.666666666666668, 13.666666666666668, 13.0, 15.833333333333334, 17.5, 16.0, 17.833333333333332, 18.0, 15.833333333333334, 18.333333333333332, 20.5, 16.166666666666668, 20.666666666666664, 21.666666666666668
4200-4800, 13.0, 13.333333333333334, 13.833333333333334, 14.0, 17.333333333333336, 15.333333333333334, 17.333333333333332, 17.5, 20.5, 16.5, 19.5, 23.166666666666668, 18.5, 22.5, 24.333333333333332
4800-5400, 13.571428571428571, 14.333333333333332, 14.833333333333334, 16.714285714285715, 19.0, 19.833333333333332, 20.5, 19.833333333333332, 22.166666666666668, 19.5, 21.833333333333332, 23.166666666666668, 20.833333333333336, 23.833333333333336, 25.166666666666668
5400-6000, 14.571428571428571, 15.166666666666668, 17.0, 19.142857142857142, 19.666666666666668, 21.166666666666664, 19.833333333333332, 20.166666666666668, 22.833333333333336, 20.833333333333332, 27.333333333333332, 26.833333333333336, 23.833333333333332, 25.833333333333332, 31.166666666666668
6000-6600, 15.571428571428571, 16.166666666666668, 15.999999999999998, 17.57142857142857, 21.833333333333332, 21.0, 22.0, 22.333333333333336, 27.166666666666668, 24.166666666666668, 26.0, 26.833333333333332, 24.666666666666664, 27.166666666666664, 31.833333333333336
6600-7200, 15.428571428571429, 15.666666666666666, 16.166666666666664, 20.0, 22.5, 21.666666666666668, 23.833333333333336, 25.166666666666668, 25.666666666666668, 23.166666666666668, 28.166666666666668, 33.166666666666664, 25.5, 29.166666666666668, 33.166666666666664
7200-7800, 15.285714285714286, 17.166666666666668, 17.166666666666668, 20.571428571428573, 22.5, 23.833333333333336, 26.0, 26.0, 30.0, 27.833333333333336, 28.666666666666668, 32.0, 26.666666666666668, 31.666666666666668, 35.333333333333336
7800-8400, 16.428571428571427, 17.0, 17.166666666666668, 21.28571428571429, 23.0, 23.0, 26.0, 25.833333333333332, 28.666666666666668, 28.666666666666668, 30.0, 35.66666666666667, 30.666666666666668, 33.83333333333333, 34.16666666666667
