Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90849, 91342, 3, 162, 161, 160, 1, 0, 0.057984568622866495
600-1200, 91885, 92427, 4, 134, 133, 132, 1, 0, 0.11388400702987697
1200-1800, 94481, 106305, 4, 94, 90, 84, 8, 0, 0.48810182623132264
1800-2400, 102743, 108791, 9, 75, 71, 69, 3, 0, 0.2331002331002331
2400-3000, 129011, 166719, 10, 106, 99, 82, 21, 0, 2.625994694960212
3000-3600, 139204, 180146, 10, 92, 86, 72, 29, 0, 3.1962992759452935
3600-4200, 129243, 154313, 11, 77, 66, 61, 13, 0, 1.1066666666666667
4200-4800, 149475, 204063, 10, 91, 75, 65, 22, 0, 2.8114754098360657
4800-5400, 181331, 280949, 17, 125, 104, 85, 35, 0, 5.532733224222586
5400-6000, 187427, 243947, 20, 94, 76, 70, 20, 0, 2.348913043478261
6000-6600, 241254, 349385, 18, 124, 103, 84, 37, 0, 5.709497206703911
6600-7200, 223311, 478449, 17, 156, 134, 76, 78, 0, 15.723823975720789
7200-7800, 355278, 606670, 21, 207, 158, 124, 79, 0, 14.396356783919598
7800-8400, 315814, 570177, 19, 177, 140, 94, 80, 0, 14.559495665878645
