Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90659, 91341, 2, 187, 186, 185, 2, 0, 0.2254335260115607, 0: 538, 1: 152, 2: 2
600-1200, 91496, 92607, 3, 146, 144, 143, 1, 0, 0.023728813559322035, 0: 1440, 1: 35
1200-1800, 93929, 98086, 11, 103, 100, 97, 3, 0, 0.30680646270195944, 0: 8807, 1: 2136, 2: 645, 3: 48
1800-2400, 97339, 105140, 5, 90, 86, 83, 6, 0, 0.687047055220986, 0: 10398, 1: 6436, 2: 1763, 3: 683, 4: 135, 5: 163, 6: 16
2400-3000, 99654, 114258, 12, 85, 77, 74, 9, 0, 0.9830138641780523, 0: 15188, 1: 6925, 2: 3751, 3: 2178, 4: 932, 5: 451, 6: 264, 7: 57, 8: 31, 9: 12
3000-3600, 106396, 124441, 19, 78, 67, 64, 16, 0, 1.7283245513836176, 0: 10941, 1: 6071, 2: 3040, 3: 2060, 4: 1906, 5: 853, 6: 1007, 7: 525, 8: 233, 9: 226, 10: 168, 11: 1, 12: 66, 13: 22, 14: 3, 15: 13, 16: 4
3600-4200, 119063, 163431, 21, 97, 82, 68, 18, 0, 2.428353746190558, 0: 11628, 1: 7494, 2: 3410, 3: 2746, 4: 1754, 5: 1772, 6: 1938, 7: 1722, 8: 920, 9: 466, 10: 447, 11: 155, 12: 56, 13: 68, 14: 90, 15: 68, 16: 32, 17: 12, 18: 4
4200-4800, 121496, 171688, 22, 93, 74, 68, 20, 0, 3.183132296348996, 0: 7571, 1: 5678, 2: 2886, 3: 4580, 4: 2069, 5: 2365, 6: 1572, 7: 868, 8: 465, 9: 618, 10: 624, 11: 445, 12: 387, 13: 159, 14: 111, 15: 84, 16: 44, 17: 174, 18: 214, 19: 3, 20: 6
4800-5400, 148207, 215575, 19, 112, 91, 76, 28, 0, 3.9756015291207554, 0: 9656, 1: 6214, 2: 3616, 3: 2423, 4: 1977, 5: 2068, 6: 1203, 7: 1071, 8: 1526, 9: 1480, 10: 543, 11: 416, 12: 294, 13: 635, 14: 537, 15: 546, 16: 483, 17: 227, 18: 306, 19: 16, 20: 177, 21: 5, 22: 27, 23: 84, 24: 21, 25: 3, 26: 15, 27: 2, 28: 5
5400-6000, 146304, 264931, 22, 129, 99, 72, 30, 0, 4.044879027203209, 0: 9277, 1: 3961, 2: 3149, 3: 2798, 4: 2017, 5: 2287, 6: 1713, 7: 1272, 8: 320, 9: 1011, 10: 484, 11: 386, 12: 1034, 13: 297, 14: 421, 15: 247, 16: 172, 17: 23, 18: 229, 19: 86, 20: 70, 21: 228, 22: 97, 23: 203, 24: 46, 25: 42, 26: 3, 27: 6, 28: 17, 29: 7, 30: 5
6000-6600, 167256, 456674, 23, 217, 188, 84, 44, 0, 5.520068975638392, 0: 5945, 1: 5039, 2: 2610, 3: 1775, 4: 1331, 5: 602, 6: 1090, 7: 1099, 8: 559, 9: 487, 10: 497, 11: 1727, 12: 887, 13: 360, 14: 478, 15: 481, 16: 588, 17: 217, 18: 167, 19: 12, 20: 196, 21: 58, 22: 163, 23: 3, 24: 177, 25: 93, 26: 175, 27: 4, 28: 202, 29: 57, 31: 10, 33: 46, 34: 2, 37: 49, 40: 1, 41: 66, 44: 3
6600-7200, 225184, 317366, 33, 153, 117, 105, 47, 0, 5.993652857762091, 0: 6396, 1: 6125, 2: 4344, 3: 3350, 4: 1427, 5: 1864, 6: 594, 7: 775, 8: 431, 9: 439, 10: 277, 11: 281, 12: 1085, 13: 367, 14: 269, 15: 648, 16: 29, 17: 335, 18: 270, 19: 15, 20: 147, 21: 91, 22: 146, 23: 237, 24: 33, 25: 270, 26: 333, 27: 160, 28: 129, 29: 103, 30: 49, 31: 187, 32: 42, 33: 23, 34: 256, 35: 36, 36: 10, 37: 179, 38: 194, 39: 11, 40: 251, 41: 3, 42: 1, 44: 2, 45: 64, 46: 2, 47: 18
7200-7800, 210139, 400931, 24, 177, 114, 92, 36, 0, 4.578563325873011, 0: 9243, 1: 5550, 2: 5276, 3: 1601, 4: 968, 5: 1546, 6: 1873, 7: 916, 8: 440, 9: 267, 10: 240, 11: 335, 12: 366, 13: 254, 14: 586, 15: 203, 16: 391, 17: 5, 18: 206, 19: 178, 20: 147, 21: 2, 22: 303, 23: 467, 24: 186, 25: 205, 26: 176, 27: 277, 28: 13, 29: 184, 30: 8, 31: 85, 32: 2, 33: 2, 34: 2, 35: 110, 36: 4
7800-8400, 227757, 640155, 29, 259, 200, 94, 47, 0, 7.282823074444086, 0: 6720, 1: 4089, 2: 2480, 3: 2744, 4: 2424, 5: 1235, 6: 333, 7: 1563, 8: 1927, 9: 434, 10: 135, 11: 405, 12: 240, 13: 806, 14: 44, 15: 250, 16: 376, 17: 43, 18: 367, 19: 274, 20: 144, 21: 143, 22: 474, 23: 96, 24: 748, 25: 463, 26: 191, 27: 237, 28: 84, 29: 11, 30: 42, 31: 251, 32: 40, 33: 188, 34: 68, 35: 157, 36: 179, 37: 9, 38: 12, 39: 70, 40: 327, 41: 2, 42: 4, 43: 92, 44: 91, 45: 11, 46: 6, 47: 1
