Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90141, 91026, 3, 154, 153, 152, 0, 0, 0.0, 0: 93
600-1200, 90778, 92556, 4, 119, 117, 116, 2, 0, 0.028132992327365727, 0: 383, 1: 5, 2: 3
1200-1800, 94265, 101620, 6, 80, 77, 73, 2, 0, 0.030808337569903407, 0: 9534, 1: 299, 2: 2
1800-2400, 96795, 102335, 9, 59, 56, 55, 4, 0, 0.20984527537299688, 0: 17867, 1: 3221, 2: 549, 3: 78, 4: 1
2400-3000, 102307, 120809, 12, 66, 58, 56, 6, 0, 0.706588959041606, 0: 16766, 1: 8233, 2: 4229, 3: 1532, 4: 93, 5: 28, 6: 4
3000-3600, 107449, 146136, 11, 67, 58, 49, 6, 0, 0.9752632055265619, 0: 16475, 1: 6828, 2: 5576, 3: 3027, 4: 959, 5: 272, 6: 12
3600-4200, 118907, 151528, 19, 62, 53, 48, 7, 0, 1.0009856415994034, 0: 19850, 1: 6976, 2: 4965, 3: 2979, 4: 2173, 5: 536, 6: 59, 7: 1
4200-4800, 122587, 186028, 19, 65, 55, 42, 10, 0, 1.7099484437655146, 0: 15817, 1: 7013, 2: 4724, 3: 1633, 4: 2033, 5: 1769, 6: 1861, 7: 1371, 8: 369, 9: 57, 10: 12
4800-5400, 136297, 212254, 19, 68, 56, 43, 13, 0, 2.051221891841665, 0: 16996, 1: 7970, 2: 5201, 3: 2096, 4: 2609, 5: 3224, 6: 1866, 7: 1138, 8: 603, 9: 812, 10: 159, 11: 291, 12: 79, 13: 4
5400-6000, 148429, 223045, 25, 74, 54, 49, 13, 0, 1.791217070742405, 0: 17048, 1: 6178, 2: 4081, 3: 2633, 4: 1742, 5: 1570, 6: 1307, 7: 939, 8: 737, 9: 389, 10: 257, 11: 265, 12: 8, 13: 9
6000-6600, 178884, 270351, 28, 80, 64, 58, 29, 0, 2.405440861699924, 0: 17180, 1: 8271, 2: 3316, 3: 2940, 4: 2724, 5: 2242, 6: 2083, 7: 539, 8: 1045, 9: 1082, 10: 1035, 11: 339, 12: 157, 13: 146, 14: 16, 15: 65, 16: 68, 17: 73, 18: 27, 19: 3, 20: 8, 21: 2, 23: 16, 24: 24, 25: 23, 26: 18, 27: 3, 28: 2, 29: 2
6600-7200, 211822, 621790, 28, 159, 123, 53, 24, 0, 2.919120521682018, 0: 23239, 1: 13316, 2: 5299, 3: 4285, 4: 4862, 5: 1935, 6: 2727, 7: 411, 8: 511, 9: 327, 10: 1863, 11: 791, 12: 993, 13: 651, 14: 404, 15: 879, 16: 61, 17: 259, 18: 126, 19: 460, 20: 188, 21: 208, 22: 59, 23: 89, 24: 4
7200-7800, 198550, 333106, 34, 91, 63, 56, 29, 0, 2.548124669836239, 0: 17425, 1: 7007, 2: 2756, 3: 1609, 4: 1081, 5: 384, 6: 1274, 7: 1033, 8: 1542, 9: 363, 10: 830, 11: 1022, 12: 223, 13: 472, 14: 243, 15: 127, 16: 149, 17: 89, 18: 137, 19: 3, 20: 17, 21: 1, 25: 6, 27: 65, 28: 1, 29: 1
7800-8400, 220927, 365107, 28, 86, 60, 56, 30, 0, 3.7398230479006243, 0: 13528, 1: 8623, 2: 5038, 3: 4349, 4: 2289, 5: 1640, 6: 1001, 7: 704, 8: 480, 9: 469, 10: 1712, 11: 496, 12: 442, 13: 1154, 14: 340, 15: 916, 16: 477, 17: 384, 18: 603, 19: 100, 20: 56, 21: 245, 22: 100, 23: 9, 24: 35, 25: 26, 26: 40, 27: 3, 28: 35, 29: 26, 30: 3
