Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 91528, 92168, 3, 168, 167, 166, 2, 0, 0.05654761904761905, 0: 318, 1: 17, 2: 1
600-1200, 91361, 91984, 3, 142, 141, 140, 2, 0, 0.12831125827814568, 0: 1071, 1: 119, 2: 18
1200-1800, 93040, 96791, 7, 93, 91, 89, 5, 0, 0.26619680130116563, 0: 5858, 1: 1252, 2: 128, 3: 108, 4: 28, 5: 4
1800-2400, 95623, 104173, 7, 86, 81, 78, 5, 0, 0.5382031905961377, 0: 6577, 1: 2928, 2: 915, 3: 196, 4: 92, 5: 11
2400-3000, 103997, 115484, 9, 77, 71, 68, 8, 0, 1.0609229370311435, 0: 5870, 1: 3895, 2: 1530, 3: 1079, 4: 498, 5: 171, 6: 121, 7: 28, 8: 5
3000-3600, 112951, 132014, 12, 70, 63, 58, 13, 0, 2.0652500940203082, 0: 5956, 1: 3330, 2: 1902, 3: 1450, 4: 870, 5: 700, 6: 416, 7: 223, 8: 412, 9: 189, 10: 270, 11: 109, 12: 119, 13: 8
3600-4200, 113899, 205412, 10, 109, 89, 64, 17, 0, 2.211292332087439, 0: 5602, 1: 3897, 2: 1895, 3: 1998, 4: 1451, 5: 676, 6: 752, 7: 655, 8: 363, 9: 81, 10: 94, 11: 26, 12: 46, 13: 48, 14: 67, 15: 2, 16: 3, 17: 2
4200-4800, 144195, 245727, 12, 120, 106, 69, 21, 0, 2.5629650297619047, 0: 3005, 1: 2338, 2: 1916, 3: 716, 4: 610, 5: 604, 6: 547, 7: 153, 8: 334, 9: 89, 10: 55, 11: 88, 12: 65, 13: 28, 14: 58, 15: 33, 16: 2, 17: 57, 18: 45, 19: 8, 21: 1
4800-5400, 145232, 244895, 16, 111, 81, 65, 21, 0, 4.483886255924171, 0: 2938, 1: 3755, 2: 1383, 3: 862, 4: 1155, 5: 371, 6: 243, 7: 265, 8: 430, 9: 503, 10: 294, 11: 402, 12: 170, 13: 424, 14: 536, 15: 402, 16: 180, 17: 334, 18: 36, 19: 37, 20: 42, 21: 8
5400-6000, 152567, 279180, 16, 125, 100, 76, 24, 0, 3.071471998919138, 0: 3092, 1: 4846, 2: 2508, 3: 820, 4: 377, 5: 468, 6: 337, 7: 241, 8: 337, 9: 123, 10: 384, 11: 308, 12: 259, 13: 125, 14: 135, 15: 162, 16: 45, 17: 4, 18: 2, 19: 95, 20: 52, 21: 2, 22: 71, 23: 9, 24: 1
6000-6600, 188052, 275794, 17, 123, 95, 83, 36, 0, 5.538030660377358, 0: 3838, 1: 3704, 2: 3041, 3: 906, 4: 982, 5: 1488, 6: 163, 7: 448, 8: 539, 9: 378, 10: 1345, 11: 332, 12: 170, 13: 152, 14: 170, 15: 553, 16: 303, 17: 202, 18: 404, 19: 79, 20: 135, 21: 257, 22: 186, 23: 5, 24: 38, 25: 95, 26: 33, 27: 240, 28: 51, 29: 11, 30: 10, 32: 10, 33: 14, 34: 58, 36: 12
6600-7200, 201829, 399390, 15, 168, 123, 87, 25, 0, 6.756914893617021, 0: 2971, 1: 1993, 2: 609, 3: 1168, 4: 224, 5: 64, 6: 148, 7: 351, 8: 273, 9: 59, 10: 254, 11: 120, 12: 71, 13: 244, 14: 469, 15: 112, 16: 96, 17: 99, 18: 404, 19: 112, 20: 12, 21: 74, 22: 580, 23: 152, 24: 97, 25: 524
7200-7800, 227167, 326797, 14, 132, 89, 85, 41, 0, 11.12227414330218, 0: 2783, 1: 989, 2: 1197, 3: 680, 4: 300, 5: 152, 6: 62, 7: 69, 8: 107, 9: 71, 10: 292, 11: 137, 12: 66, 13: 144, 14: 278, 15: 627, 16: 345, 17: 656, 18: 316, 19: 343, 20: 506, 21: 294, 22: 71, 23: 81, 24: 116, 25: 417, 26: 422, 27: 341, 28: 111, 29: 101, 30: 244, 31: 215, 32: 78, 33: 15, 34: 17, 35: 120, 37: 54, 38: 6, 39: 4, 40: 1, 41: 12
7800-8400, 267904, 391543, 19, 145, 108, 100, 46, 0, 14.24568936598457, 0: 1843, 1: 1557, 2: 509, 3: 712, 4: 642, 5: 953, 6: 268, 7: 285, 8: 57, 9: 614, 10: 19, 11: 46, 12: 128, 14: 336, 15: 184, 16: 483, 17: 397, 18: 93, 19: 313, 20: 45, 21: 418, 22: 479, 23: 466, 24: 85, 25: 277, 26: 143, 27: 336, 28: 145, 29: 255, 30: 985, 31: 38, 32: 284, 33: 223, 34: 143, 35: 723, 36: 12, 37: 19, 38: 41, 39: 7, 40: 22, 41: 6, 42: 201, 43: 99, 44: 5, 45: 2, 46: 7
