Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90842, 91802, 6, 171, 170, 169, 1, 0, 0.11199783579061275
600-1200, 91440, 92783, 5, 151, 149, 148, 1, 0, 0.19472913616398244
1200-1800, 94109, 99382, 7, 97, 94, 89, 6, 0, 0.27941176470588236
1800-2400, 103258, 115987, 6, 95, 90, 84, 9, 0, 0.5512869765655013
2400-3000, 116462, 132364, 10, 87, 79, 76, 19, 0, 1.293118856121537
3000-3600, 119608, 136969, 18, 82, 75, 72, 7, 0, 0.726975476839237
3600-4200, 139400, 177383, 23, 88, 75, 66, 22, 0, 2.646049896049896
4200-4800, 153195, 215371, 20, 105, 89, 73, 34, 0, 5.001463414634146
4800-5400, 148482, 301997, 20, 135, 103, 67, 63, 0, 15.076832151300236
5400-6000, 158769, 302047, 32, 130, 98, 75, 51, 0, 10.572892408011178
6000-6600, 177235, 361095, 29, 141, 104, 71, 64, 0, 14.33655961284646
6600-7200, 234711, 455729, 29, 163, 126, 88, 70, 0, 15.338603933667567
7200-7800, 309003, 448820, 32, 161, 117, 115, 57, 0, 9.1340206185567
7800-8400, 333776, 679851, 25, 221, 181, 106, 124, 0, 32.08469860896445
