Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90739, 91295, 1, 171, None, 169, 2, 0, 0.20614035087719298, 0: 388, 1: 42, 2: 26
600-1200, 90828, 91803, 2, 128, 127, 125, 2, 0, 0.23693586698337293, 0: 1318, 1: 333, 2: 33
1200-1800, 94843, 97411, 6, 95, 92, 91, 4, 0, 0.3219044523886903, 0: 4552, 1: 1279, 2: 272, 3: 46, 4: 5
1800-2400, 97246, 126642, 6, 101, 95, 76, 6, 0, 0.5590793381417055, 0: 5712, 1: 2641, 2: 754, 3: 213, 4: 73, 5: 19, 6: 16
2400-3000, 101500, 117287, 11, 79, 73, 68, 8, 0, 1.1607526531675239, 0: 6346, 1: 4679, 2: 2028, 3: 860, 4: 1071, 5: 169, 6: 79, 7: 106, 8: 21
3000-3600, 103943, 180319, 11, 102, 92, 56, 10, 0, 1.4748607102101094, 0: 5833, 1: 3445, 2: 2122, 3: 1691, 4: 650, 5: 533, 6: 493, 7: 77, 8: 32, 9: 19, 10: 2
3600-4200, 118804, 177064, 9, 92, 80, 63, 16, 0, 2.406375697904785, 0: 6248, 1: 2460, 2: 1979, 3: 1651, 4: 508, 5: 771, 6: 1242, 7: 566, 8: 668, 9: 129, 10: 200, 11: 81, 12: 69, 13: 10, 14: 69, 15: 5, 16: 1
4200-4800, 125231, 173432, 12, 92, 76, 65, 20, 0, 3.204727317493537, 0: 4353, 1: 3836, 2: 1304, 3: 998, 4: 846, 5: 598, 6: 989, 7: 1054, 8: 652, 9: 713, 10: 245, 11: 156, 12: 250, 13: 40, 14: 93, 15: 2, 16: 7, 19: 23, 20: 87
4800-5400, 176709, 266044, 10, 129, 102, 85, 33, 0, 6.746318453750575, 0: 3251, 1: 1300, 2: 862, 3: 1144, 4: 2703, 5: 1093, 6: 807, 7: 279, 8: 555, 9: 789, 10: 175, 11: 393, 12: 264, 13: 647, 14: 578, 15: 328, 16: 115, 17: 341, 18: 632, 19: 186, 20: 99, 21: 69, 22: 148, 23: 43, 24: 106, 25: 46, 26: 199, 27: 162, 28: 41, 29: 3, 30: 3, 31: 1, 33: 22
5400-6000, 151033, 227666, 14, 101, 79, 67, 30, 0, 4.351931970759361, 0: 4032, 1: 2546, 2: 1195, 3: 1588, 4: 486, 5: 219, 6: 620, 7: 315, 8: 92, 9: 117, 10: 118, 11: 162, 12: 98, 13: 313, 14: 308, 15: 48, 16: 187, 17: 25, 18: 143, 19: 58, 20: 69, 21: 134, 22: 131, 23: 43, 24: 55, 25: 24, 26: 17, 27: 247, 28: 7, 29: 5, 30: 4
6000-6600, 151950, 235583, 15, 104, 78, 69, 30, 0, 5.189998043946013, 0: 4958, 1: 2548, 2: 833, 3: 871, 4: 240, 5: 359, 6: 998, 7: 511, 8: 159, 9: 315, 10: 234, 11: 537, 12: 188, 13: 316, 14: 250, 15: 341, 16: 238, 17: 303, 18: 329, 19: 81, 20: 143, 21: 90, 22: 145, 23: 87, 24: 125, 25: 40, 26: 4, 27: 6, 28: 66, 29: 16, 30: 6
6600-7200, 181376, 308011, 15, 119, 89, 75, 50, 0, 9.957082976088406, 0: 2866, 1: 4375, 2: 1674, 3: 500, 4: 852, 5: 639, 6: 499, 7: 923, 8: 709, 9: 265, 10: 310, 11: 251, 12: 152, 13: 83, 14: 589, 15: 187, 16: 224, 17: 649, 18: 118, 19: 733, 20: 65, 21: 659, 22: 705, 23: 273, 24: 202, 25: 132, 26: 428, 27: 133, 28: 191, 29: 257, 30: 34, 31: 58, 32: 252, 33: 65, 34: 193, 35: 19, 36: 65, 37: 17, 38: 29, 39: 33, 40: 5, 41: 26, 42: 15, 44: 86, 45: 152, 46: 2, 47: 12, 48: 280, 49: 6, 50: 2
7200-7800, 226238, 335000, 15, 135, 99, 95, 40, 0, 9.011955043310186, 0: 2358, 1: 1505, 2: 1290, 3: 1435, 4: 562, 5: 525, 6: 98, 7: 603, 8: 49, 9: 476, 10: 53, 11: 81, 12: 830, 13: 146, 14: 146, 15: 23, 16: 335, 17: 905, 18: 80, 19: 598, 20: 140, 21: 42, 22: 32, 23: 78, 24: 101, 25: 121, 26: 20, 27: 58, 28: 460, 29: 52, 30: 17, 31: 172, 32: 10, 33: 233, 35: 221, 36: 4, 37: 92, 38: 16, 40: 2
7800-8400, 280997, 504913, 17, 205, 149, 120, 61, 0, 10.364460919630886, 0: 3302, 1: 2469, 2: 914, 3: 188, 4: 1142, 5: 431, 6: 468, 7: 309, 8: 84, 9: 238, 10: 13, 11: 32, 12: 41, 13: 138, 14: 63, 15: 43, 16: 35, 17: 28, 18: 14, 19: 42, 20: 1, 21: 38, 22: 171, 23: 92, 24: 8, 25: 27, 26: 23, 27: 176, 28: 127, 29: 41, 30: 52, 31: 29, 32: 51, 33: 93, 34: 39, 35: 2, 36: 166, 37: 95, 38: 66, 39: 75, 40: 5, 41: 139, 42: 90, 43: 206, 44: 83, 45: 6, 46: 143, 47: 4, 48: 25, 49: 66, 50: 26, 52: 12, 53: 114, 56: 12, 57: 178, 58: 18, 59: 150, 60: 10, 61: 26
