Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 91353, 91903, 3, 175, 174, 173, 1, 0, 0.12770923641213738
600-1200, 95159, 95775, 6, 147, 146, 145, 3, 0, 0.19788519637462235
1200-1800, 102042, 107080, 6, 112, 108, 106, 10, 0, 0.4792147806004619
1800-2400, 104436, 111736, 14, 84, 80, 78, 4, 0, 0.3080448065173116
2400-3000, 108660, 131075, 9, 91, 84, 71, 17, 0, 1.1104684788895316
3000-3600, 115729, 157077, 17, 87, 74, 63, 20, 0, 2.6452879581151834
3600-4200, 131842, 153201, 21, 88, 78, 75, 9, 0, 0.8680659670164917
4200-4800, 153106, 247867, 20, 122, 97, 80, 39, 0, 6.161656267725468
4800-5400, 166682, 237533, 22, 111, 85, 76, 32, 0, 4.872974724562541
5400-6000, 178888, 342320, 21, 140, 123, 71, 65, 0, 15.006528835690968
6000-6600, 190913, 337059, 30, 153, 115, 92, 59, 0, 9.36217183770883
6600-7200, 219194, 481702, 30, 194, 157, 86, 104, 0, 25.02710413694722
7200-7800, 241746, 649288, 28, 253, 214, 96, 150, 0, 38.07142857142857
7800-8400, 309235, 500769, 28, 193, 153, 127, 59, 0, 9.788812785388128
