Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 91213, 91889, 1, 181, None, 178, 1, 0, 0.04609929078014184, 0: 269, 1: 13
600-1200, 91241, 92880, 8, 149, 147, 146, 1, 0, 0.01483679525222552, 0: 996, 1: 15
1200-1800, 93837, 98219, 6, 98, 94, 92, 3, 0, 0.21242708265058663, 0: 12430, 1: 2416, 2: 408, 3: 3
1800-2400, 96369, 101247, 6, 79, 76, 74, 3, 0, 0.3351550506601167, 0: 11897, 1: 3351, 2: 1004, 3: 33
2400-3000, 99725, 120831, 17, 91, 83, 74, 9, 0, 1.0228219775367717, 0: 18028, 1: 8484, 2: 3903, 3: 3707, 4: 1447, 5: 270, 6: 285, 7: 106, 9: 7
3000-3600, 106905, 141647, 17, 79, 69, 58, 8, 0, 1.27428949107733, 0: 16592, 1: 10425, 2: 6283, 3: 3410, 4: 2371, 5: 1419, 6: 207, 7: 138, 8: 6
3600-4200, 120043, 194020, 21, 104, 88, 62, 13, 0, 1.3797582769485048, 0: 16732, 1: 10343, 2: 4282, 3: 2254, 4: 1753, 5: 1309, 6: 1021, 7: 643, 8: 68, 9: 239, 10: 35, 11: 7, 12: 16, 13: 20
4200-4800, 128506, 186238, 23, 100, 79, 70, 13, 0, 2.381640299750208, 0: 16822, 1: 8566, 2: 5721, 3: 4326, 4: 2457, 5: 2220, 6: 2447, 7: 1778, 8: 1693, 9: 837, 10: 902, 11: 38, 12: 172, 13: 61
4800-5400, 138530, 191684, 29, 92, 72, 68, 17, 0, 2.8089877377663095, 0: 10944, 1: 10605, 2: 6339, 3: 5435, 4: 2048, 5: 1050, 6: 1046, 7: 715, 8: 1047, 9: 1199, 10: 1277, 11: 652, 12: 292, 13: 505, 14: 276, 15: 152, 16: 206, 17: 5
5400-6000, 165584, 227423, 31, 93, 76, 68, 24, 0, 3.2306159268272214, 0: 12864, 1: 9489, 2: 6901, 3: 5000, 4: 2378, 5: 1220, 6: 1399, 7: 1987, 8: 1214, 9: 948, 10: 495, 11: 604, 12: 461, 13: 372, 14: 479, 15: 551, 16: 618, 17: 270, 18: 202, 19: 54, 20: 9, 21: 100, 22: 26, 23: 26, 24: 1
6000-6600, 153228, 307821, 35, 124, 89, 61, 34, 0, 3.579166597520702, 0: 15758, 1: 13183, 2: 6100, 3: 3454, 4: 3937, 5: 2774, 6: 2618, 7: 4629, 8: 1063, 9: 487, 10: 952, 11: 379, 12: 1936, 13: 527, 14: 502, 15: 198, 16: 175, 17: 329, 18: 489, 19: 202, 20: 23, 21: 52, 22: 29, 23: 118, 24: 29, 25: 48, 26: 68, 27: 23, 29: 46, 30: 87, 31: 36, 32: 2, 33: 4, 34: 2
6600-7200, 181375, 790965, 32, 282, 240, 67, 37, 0, 3.818967761127431, 0: 15063, 1: 9604, 2: 9137, 3: 4020, 4: 2333, 5: 1757, 6: 1418, 7: 1121, 8: 1384, 9: 1920, 10: 328, 11: 528, 12: 730, 13: 877, 14: 395, 15: 306, 16: 256, 17: 701, 18: 128, 19: 246, 20: 353, 21: 74, 22: 122, 23: 19, 24: 50, 25: 44, 26: 44, 27: 264, 28: 15, 29: 60, 30: 49, 31: 124, 32: 42, 33: 216, 34: 4, 35: 51, 37: 3
7200-7800, 188952, 362023, 41, 136, 83, 67, 30, 0, 4.220795579212547, 0: 12887, 1: 8783, 2: 5058, 3: 3711, 4: 2937, 5: 3441, 6: 3460, 7: 1118, 8: 625, 9: 152, 10: 882, 11: 337, 12: 945, 13: 239, 14: 322, 15: 434, 16: 540, 17: 258, 18: 890, 19: 361, 20: 832, 21: 95, 22: 234, 23: 513, 24: 68, 25: 20, 26: 1, 27: 37, 28: 38, 29: 3, 30: 1
7800-8400, 245529, 445869, 32, 150, 103, 88, 35, 0, 4.7228247687030045, 0: 18929, 1: 11490, 2: 3513, 3: 4525, 4: 3292, 5: 1064, 6: 501, 7: 1303, 8: 362, 9: 406, 10: 1601, 11: 1018, 12: 273, 13: 2181, 14: 1289, 15: 416, 16: 273, 17: 1278, 18: 322, 19: 643, 20: 290, 21: 231, 22: 278, 23: 246, 24: 340, 25: 717, 26: 16, 27: 46, 28: 96, 29: 543, 30: 11, 31: 65, 32: 137, 33: 11, 34: 9, 35: 3
