Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90084, 90670, 1, 159, None, 157, 1, 0, 0.018691588785046728, 0: 210, 1: 4
600-1200, 90695, 91481, 2, 131, 130, 129, 1, 0, 0.06287425149700598, 0: 626, 1: 42
1200-1800, 93126, 96245, 7, 83, 81, 79, 2, 0, 0.18706081899685, 0: 6759, 1: 1446, 2: 49
1800-2400, 97495, 111202, 6, 78, 72, 69, 4, 0, 0.4478013185687768, 0: 10286, 1: 3794, 2: 1433, 3: 104, 4: 6
2400-3000, 101644, 117724, 11, 69, 63, 58, 5, 0, 0.7293539539844583, 0: 14591, 1: 6441, 2: 3216, 3: 1756, 4: 234, 5: 14
3000-3600, 112317, 138872, 9, 71, 59, 58, 7, 0, 0.9655633269479218, 0: 10745, 1: 6655, 2: 1986, 3: 1922, 4: 635, 5: 306, 6: 175, 7: 23
3600-4200, 117134, 153438, 15, 71, 58, 55, 10, 0, 1.3619226809613405, 0: 12644, 1: 5414, 2: 4257, 3: 1879, 4: 2277, 5: 910, 6: 459, 7: 250, 8: 75, 9: 3, 10: 1
4200-4800, 125569, 240288, 19, 97, 82, 52, 18, 0, 2.447101689301093, 0: 8814, 1: 7795, 2: 3721, 3: 2911, 4: 1772, 5: 1071, 6: 646, 7: 716, 8: 574, 9: 680, 10: 436, 11: 360, 12: 223, 13: 119, 14: 153, 15: 56, 16: 94, 17: 46, 18: 3
4800-5400, 136300, 269533, 15, 102, 87, 47, 15, 0, 2.4761391625615765, 0: 11583, 1: 6966, 2: 2355, 3: 3372, 4: 1404, 5: 1351, 6: 710, 7: 1872, 8: 941, 9: 222, 10: 619, 11: 475, 12: 177, 13: 248, 14: 166, 15: 19
5400-6000, 152159, 262993, 27, 85, 64, 51, 18, 0, 1.7829666876178505, 0: 16406, 1: 4563, 2: 3529, 3: 1957, 4: 1060, 5: 1246, 6: 408, 7: 342, 8: 477, 9: 323, 10: 475, 11: 461, 12: 273, 13: 183, 14: 47, 15: 55, 16: 10, 17: 2, 18: 3
6000-6600, 193311, 262870, 23, 97, 75, 72, 20, 0, 2.470590486395469, 0: 9969, 1: 6728, 2: 2042, 3: 1300, 4: 891, 5: 842, 6: 792, 7: 242, 8: 821, 9: 462, 10: 656, 11: 482, 12: 381, 13: 76, 14: 9, 15: 135, 16: 6, 17: 136, 18: 145, 19: 10, 20: 6
6600-7200, 180137, 366970, 21, 110, 71, 57, 24, 0, 3.189851729818781, 0: 10007, 1: 7123, 2: 2756, 3: 2081, 4: 1513, 5: 553, 6: 217, 7: 809, 8: 1026, 9: 627, 10: 684, 11: 850, 12: 374, 13: 266, 14: 316, 15: 292, 16: 372, 17: 185, 18: 56, 19: 8, 20: 31, 21: 11, 22: 188, 23: 3, 24: 2
7200-7800, 222133, 318300, 27, 94, 67, 63, 32, 0, 5.321675234160648, 0: 10539, 1: 4699, 2: 2511, 3: 1740, 4: 1095, 5: 1020, 6: 822, 7: 791, 8: 669, 9: 601, 10: 580, 11: 624, 12: 747, 13: 768, 14: 442, 15: 717, 16: 413, 17: 273, 18: 92, 19: 65, 20: 298, 21: 423, 22: 161, 23: 418, 24: 229, 25: 35, 26: 313, 27: 121, 28: 28, 29: 427, 30: 34, 31: 11, 32: 3
7800-8400, 289822, 431063, 27, 126, 92, 85, 44, 0, 4.666428244449531, 0: 10413, 1: 6944, 2: 3334, 3: 2415, 4: 2727, 5: 1365, 6: 606, 7: 846, 8: 1169, 9: 357, 10: 477, 11: 106, 12: 623, 13: 352, 14: 206, 15: 150, 16: 378, 17: 180, 18: 102, 19: 32, 20: 189, 21: 1, 22: 96, 23: 59, 24: 99, 25: 10, 27: 66, 28: 211, 29: 129, 30: 217, 31: 72, 32: 67, 33: 7, 34: 159, 35: 177, 36: 133, 37: 58, 38: 104, 39: 51, 40: 145, 41: 56, 42: 56, 43: 6, 44: 2
