Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90032, 90651, 1, 168, None, 165, 1, 0, 0.028132992327365727, 0: 380, 1: 11
600-1200, 91076, 91867, 4, 136, 134, 133, 2, 0, 0.024327784891165175, 0: 764, 1: 15, 2: 2
1200-1800, 93935, 96823, 6, 105, 102, 100, 3, 0, 0.1807248496668292, 0: 10176, 1: 2048, 2: 70, 3: 12
1800-2400, 96153, 103089, 11, 81, 76, 74, 5, 0, 0.40019564154122056, 0: 12646, 1: 4442, 2: 1095, 3: 159, 4: 40, 5: 19
2400-3000, 108826, 152237, 18, 98, 84, 67, 7, 0, 0.950530328140537, 0: 11711, 1: 6058, 2: 3112, 3: 2509, 4: 613, 5: 118, 6: 14, 7: 1
3000-3600, 106852, 126604, 11, 72, 62, 58, 8, 0, 1.0692484014959585, 0: 11428, 1: 7012, 2: 2674, 3: 1750, 4: 1328, 5: 493, 6: 73, 7: 108, 8: 1
3600-4200, 123789, 165749, 15, 91, 80, 68, 13, 0, 1.6600042461557125, 0: 15240, 1: 6648, 2: 3359, 3: 2118, 4: 1751, 5: 995, 6: 759, 7: 565, 8: 519, 9: 367, 10: 321, 11: 99, 12: 220, 13: 10
4200-4800, 129145, 226746, 18, 112, 95, 65, 20, 0, 2.5663903497043705, 0: 13014, 1: 6484, 2: 3066, 3: 1455, 4: 2026, 5: 1535, 6: 1214, 7: 1343, 8: 1086, 9: 488, 10: 611, 11: 309, 12: 322, 13: 222, 14: 78, 15: 180, 16: 53, 17: 133, 18: 31, 19: 6, 20: 1
4800-5400, 142331, 193128, 25, 103, 85, 79, 16, 0, 2.1263573883161513, 0: 9960, 1: 6949, 2: 4980, 3: 1382, 4: 836, 5: 779, 6: 941, 7: 1525, 8: 476, 9: 444, 10: 292, 11: 263, 12: 128, 13: 8, 14: 56, 15: 75, 16: 6
5400-6000, 151012, 321270, 18, 137, 113, 65, 20, 0, 2.8620300872982636, 0: 10237, 1: 5877, 2: 3819, 3: 1912, 4: 2270, 5: 1192, 6: 1096, 7: 979, 8: 621, 9: 507, 10: 488, 11: 478, 12: 477, 13: 227, 14: 448, 15: 233, 16: 116, 17: 45, 18: 9, 19: 8, 20: 4
6000-6600, 197771, 282839, 20, 132, 103, 90, 40, 0, 4.993731898154152, 0: 10136, 1: 7520, 2: 6224, 3: 7113, 4: 1988, 5: 689, 6: 859, 7: 568, 8: 1185, 9: 633, 10: 1274, 11: 786, 12: 660, 13: 664, 14: 923, 15: 602, 16: 592, 17: 324, 18: 571, 19: 594, 20: 308, 21: 433, 22: 179, 23: 232, 24: 248, 25: 246, 26: 116, 27: 105, 28: 104, 29: 62, 30: 111, 31: 118, 32: 8, 33: 38, 34: 2, 35: 2, 36: 47, 37: 1, 40: 1
6600-7200, 193896, 339414, 25, 133, 101, 79, 31, 0, 4.857014574842855, 0: 6453, 1: 4666, 2: 4811, 3: 3069, 4: 872, 5: 690, 6: 891, 7: 614, 8: 355, 9: 248, 10: 966, 11: 390, 12: 815, 13: 498, 14: 288, 15: 701, 16: 286, 17: 345, 18: 426, 19: 378, 20: 314, 21: 592, 22: 98, 23: 91, 24: 43, 25: 14, 26: 2, 27: 32, 28: 1, 30: 3, 31: 2
7200-7800, 215953, 385482, 26, 145, 106, 78, 48, 0, 5.705093087952065, 0: 12044, 1: 9242, 2: 2698, 3: 3936, 4: 4043, 5: 1675, 6: 1007, 7: 434, 8: 367, 9: 742, 10: 382, 11: 434, 12: 526, 13: 1688, 14: 1145, 15: 594, 16: 260, 17: 786, 18: 775, 19: 512, 20: 550, 21: 217, 22: 143, 23: 273, 24: 169, 25: 127, 26: 266, 27: 359, 28: 62, 29: 44, 30: 210, 31: 270, 32: 181, 33: 42, 34: 171, 35: 40, 37: 60, 38: 61, 39: 1, 41: 1, 42: 71, 43: 71, 44: 2, 45: 11, 46: 10, 47: 14, 48: 14
7800-8400, 236907, 579010, 27, 202, 137, 87, 62, 0, 5.850523218882685, 0: 7981, 1: 6924, 2: 1108, 3: 2635, 4: 2115, 5: 951, 6: 1131, 7: 538, 8: 990, 9: 425, 10: 330, 11: 83, 12: 204, 13: 164, 14: 58, 15: 392, 16: 67, 17: 316, 18: 239, 19: 618, 20: 270, 21: 328, 22: 191, 23: 116, 24: 186, 25: 226, 26: 178, 27: 8, 28: 75, 29: 12, 30: 61, 31: 3, 32: 29, 33: 93, 34: 52, 35: 3, 36: 26, 37: 28, 38: 137, 39: 10, 40: 1, 41: 2, 42: 66, 43: 2, 44: 2, 45: 1, 46: 78, 47: 3, 48: 2, 50: 58, 54: 85, 55: 6, 56: 120, 60: 170, 61: 6, 62: 8
