Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 94222, 98559, 5, 118, 115, 113, 3, 0, 0.12228260869565218, 0: 1316, 1: 141, 2: 6, 3: 9
600-1200, 93177, 94506, 3, 117, 116, 114, 2, 0, 0.08108108108108109, 0: 1431, 1: 120, 2: 3
1200-1800, 96689, 99677, 8, 91, 87, 85, 4, 0, 0.21958174904942965, 0: 4273, 1: 843, 2: 122, 3: 20, 4: 2
1800-2400, 102854, 114185, 8, 78, 70, 68, 6, 0, 0.6383675901102175, 0: 6055, 1: 2353, 2: 1052, 3: 500, 4: 84, 5: 26, 6: 1
2400-3000, 116578, 131592, 11, 82, 76, 72, 7, 0, 0.8529289225897841, 0: 6218, 1: 3223, 2: 1340, 3: 717, 4: 383, 5: 77, 6: 36, 7: 7
3000-3600, 122152, 147097, 12, 80, 70, 63, 12, 0, 2.3398907103825137, 0: 4690, 1: 3615, 2: 2183, 3: 2028, 4: 1654, 5: 1762, 6: 470, 7: 202, 8: 230, 9: 413, 10: 122, 11: 15, 12: 1
3600-4200, 129921, 181027, 14, 88, 65, 63, 24, 0, 3.018512971062249, 0: 5201, 1: 2002, 2: 2078, 3: 1281, 4: 1859, 5: 1573, 6: 1013, 7: 166, 8: 513, 9: 186, 10: 117, 11: 84, 12: 108, 13: 18, 14: 94, 15: 156, 16: 68, 17: 4, 18: 2, 19: 2, 20: 7, 21: 95, 22: 56, 23: 7, 24: 1
4200-4800, 136003, 242707, 15, 108, 83, 60, 21, 0, 3.3056095736724007, 0: 4216, 1: 1311, 2: 2439, 3: 692, 4: 608, 5: 829, 6: 888, 7: 471, 8: 496, 9: 276, 10: 370, 11: 112, 12: 186, 13: 145, 14: 73, 15: 106, 16: 44, 17: 65, 18: 19, 19: 17, 20: 5, 21: 2
4800-5400, 165337, 228903, 11, 105, 77, 72, 30, 0, 5.356123662306778, 0: 5082, 1: 2051, 2: 686, 3: 719, 4: 1376, 5: 635, 6: 816, 7: 461, 8: 650, 9: 503, 10: 283, 11: 317, 12: 709, 13: 592, 14: 283, 15: 173, 16: 78, 17: 291, 18: 393, 19: 60, 20: 66, 21: 255, 22: 198, 23: 78, 24: 8, 25: 28, 26: 20, 27: 2, 28: 2, 29: 3, 30: 2
5400-6000, 160885, 215697, 18, 94, 69, 67, 36, 0, 5.62307739072284, 0: 2948, 1: 1608, 2: 1931, 3: 1436, 4: 1572, 5: 804, 6: 634, 7: 634, 8: 919, 9: 365, 10: 666, 11: 60, 12: 270, 13: 987, 14: 453, 15: 45, 16: 136, 17: 30, 18: 156, 19: 68, 20: 227, 21: 204, 22: 11, 23: 98, 24: 5, 25: 45, 26: 11, 27: 107, 28: 3, 29: 6, 30: 2, 32: 2, 33: 1, 36: 5
6000-6600, 191514, 457831, 14, 188, 157, 84, 30, 0, 6.111362900615085, 0: 2334, 1: 1504, 2: 1742, 3: 1132, 4: 519, 5: 233, 6: 259, 7: 353, 8: 799, 9: 590, 10: 344, 11: 307, 12: 378, 13: 65, 14: 292, 15: 33, 16: 188, 17: 231, 18: 79, 19: 23, 20: 195, 21: 238, 22: 13, 23: 4, 24: 2, 25: 193, 26: 134, 27: 5, 28: 29, 29: 135, 30: 3
6600-7200, 230437, 555816, 18, 207, 162, 96, 39, 0, 6.989196441180624, 0: 2148, 1: 1737, 2: 3424, 3: 573, 4: 421, 5: 433, 6: 180, 7: 187, 8: 713, 9: 272, 10: 235, 11: 373, 12: 57, 13: 373, 14: 171, 15: 215, 16: 64, 17: 1159, 18: 142, 19: 45, 20: 107, 21: 67, 22: 61, 23: 50, 24: 202, 25: 212, 26: 11, 27: 144, 28: 53, 29: 20, 30: 68, 31: 61, 32: 32, 33: 92, 34: 22, 35: 16, 36: 2, 37: 16, 39: 4
7200-7800, 226272, 381694, 19, 144, 100, 88, 52, 0, 13.49239026542166, 0: 1619, 1: 1999, 2: 1310, 3: 776, 4: 707, 5: 225, 6: 328, 7: 179, 8: 383, 9: 133, 10: 54, 11: 42, 12: 31, 13: 153, 14: 306, 15: 115, 16: 29, 17: 173, 18: 221, 19: 335, 20: 119, 21: 295, 22: 133, 23: 152, 24: 407, 25: 107, 26: 147, 27: 122, 28: 211, 29: 22, 30: 111, 31: 163, 32: 237, 33: 434, 34: 60, 35: 309, 36: 66, 37: 192, 38: 341, 39: 197, 40: 372, 41: 13, 42: 18, 43: 29, 44: 32, 45: 172, 46: 3, 47: 4, 49: 1, 50: 13, 52: 1
7800-8400, 270019, 617764, 18, 222, 175, 102, 67, 0, 11.27256204124432, 0: 2752, 1: 2175, 2: 1249, 3: 612, 4: 861, 5: 585, 6: 742, 7: 108, 8: 222, 9: 16, 10: 1, 11: 3, 12: 31, 13: 172, 14: 20, 15: 14, 16: 12, 17: 159, 18: 172, 19: 62, 20: 96, 21: 101, 22: 567, 23: 715, 24: 98, 25: 300, 26: 22, 27: 166, 28: 35, 29: 78, 30: 314, 31: 7, 32: 166, 33: 81, 34: 71, 35: 34, 36: 179, 37: 456, 38: 24, 39: 14, 40: 513, 41: 55, 42: 89, 43: 45, 44: 15, 45: 13, 46: 13, 47: 12, 48: 7, 49: 9, 50: 7, 51: 2, 52: 31, 67: 2
