Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 92610, 95047, 6, 123, 121, 118, 3, 0, 0.0718562874251497, 0: 1729, 1: 87, 2: 18, 3: 3
600-1200, 93979, 95464, 4, 125, 123, 121, 4, 0, 0.10253807106598985, 0: 902, 1: 69, 2: 12, 4: 2
1200-1800, 98465, 102163, 7, 104, 100, 99, 6, 0, 0.3206703910614525, 0: 2780, 1: 518, 2: 247, 3: 24, 5: 2, 6: 9
1800-2400, 96861, 102399, 8, 77, 74, 73, 4, 0, 0.30577405857740586, 0: 4670, 1: 884, 2: 322, 3: 97, 4: 2
2400-3000, 96753, 106658, 12, 81, 74, 71, 5, 0, 0.6033685601056803, 0: 3492, 1: 1800, 2: 495, 3: 227, 4: 27, 5: 15
3000-3600, 106359, 127381, 8, 78, 70, 64, 9, 0, 0.6520683832840861, 0: 5878, 1: 2136, 2: 673, 3: 628, 4: 68, 5: 35, 6: 50, 7: 1, 8: 4, 9: 3
3600-4200, 108774, 122661, 10, 67, 61, 57, 8, 0, 1.3221889696451474, 0: 4434, 1: 3101, 2: 1757, 3: 1322, 4: 763, 5: 138, 6: 131, 7: 38, 8: 11
4200-4800, 115403, 142584, 10, 77, 63, 59, 10, 0, 1.6350511695906433, 0: 3793, 1: 2508, 2: 1680, 3: 1027, 4: 1470, 5: 166, 6: 61, 7: 132, 8: 27, 9: 71, 10: 9
4800-5400, 126800, 182728, 14, 90, 80, 61, 13, 0, 2.2317895516858095, 0: 3107, 1: 3674, 2: 2328, 3: 1071, 4: 587, 5: 1574, 6: 566, 7: 170, 8: 227, 9: 88, 10: 45, 11: 16, 12: 9, 13: 33
5400-6000, 137030, 180860, 12, 82, 69, 56, 14, 0, 2.350470929820834, 0: 3357, 1: 3678, 2: 1908, 3: 1532, 4: 1446, 5: 945, 6: 419, 7: 166, 8: 95, 9: 144, 10: 93, 11: 180, 12: 109, 13: 44, 14: 5
6000-6600, 138296, 202968, 13, 93, 64, 61, 20, 0, 2.1543946799134686, 0: 3241, 1: 2269, 2: 3690, 3: 911, 4: 875, 5: 517, 6: 142, 7: 238, 8: 302, 9: 52, 10: 22, 11: 150, 12: 8, 13: 4, 15: 26, 16: 12, 18: 6, 19: 8, 20: 8
6600-7200, 161567, 219939, 16, 98, 78, 70, 26, 0, 3.8244634326851914, 0: 2348, 1: 2375, 2: 2491, 3: 2374, 4: 1177, 5: 971, 6: 843, 7: 438, 8: 143, 9: 212, 10: 262, 11: 269, 12: 269, 13: 25, 14: 30, 15: 119, 16: 143, 17: 26, 18: 42, 19: 5, 20: 4, 21: 138, 22: 93, 23: 3, 24: 9, 25: 6, 26: 48
7200-7800, 139462, 229942, 17, 93, 62, 56, 26, 0, 3.7202440775305097, 0: 2642, 1: 1795, 2: 3601, 3: 1342, 4: 772, 5: 631, 6: 529, 7: 334, 8: 601, 9: 387, 10: 192, 11: 248, 12: 48, 13: 247, 14: 26, 15: 132, 16: 42, 17: 50, 18: 4, 19: 64, 20: 99, 21: 27, 22: 99, 23: 5, 24: 6, 25: 1, 26: 6
7800-8400, 151299, 291950, 14, 120, 80, 61, 17, 0, 2.4310401579986833, 0: 3317, 1: 1871, 2: 2138, 3: 2332, 4: 458, 5: 438, 6: 522, 7: 525, 8: 146, 9: 87, 10: 48, 11: 192, 12: 45, 13: 7, 14: 8, 15: 7, 16: 8, 17: 3
