Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 92109, 93147, 4, 112, 110, 109, 3, 0, 0.15856236786469344, 0: 1206, 1: 206, 2: 2, 3: 5
600-1200, 91867, 93184, 4, 125, 123, 122, 2, 0, 0.11249293386093838, 0: 1594, 1: 151, 2: 24
1200-1800, 96849, 105791, 8, 84, 81, 77, 5, 0, 0.28059536934950385, 0: 4218, 1: 979, 2: 198, 3: 37, 4: 9, 5: 1
1800-2400, 97019, 112544, 11, 77, 71, 67, 6, 0, 0.6133374120526155, 0: 6009, 1: 2258, 2: 1020, 3: 381, 4: 125, 5: 10, 6: 4
2400-3000, 102793, 126777, 13, 74, 64, 59, 11, 0, 1.3328693577251938, 0: 5970, 1: 4345, 2: 1872, 3: 1262, 4: 894, 5: 204, 6: 321, 7: 95, 8: 93, 9: 15, 10: 8, 11: 8
3000-3600, 125540, 166271, 9, 94, 81, 70, 12, 0, 1.8405699791107133, 0: 4533, 1: 2980, 2: 2146, 3: 1260, 4: 737, 5: 830, 6: 489, 7: 147, 8: 124, 9: 56, 10: 73, 11: 16, 12: 13
3600-4200, 126111, 155527, 14, 79, 68, 66, 18, 0, 3.4521661796468046, 0: 3928, 1: 2888, 2: 1721, 3: 1243, 4: 999, 5: 754, 6: 1062, 7: 788, 8: 656, 9: 530, 10: 286, 11: 170, 12: 289, 13: 5, 14: 59, 15: 308, 16: 50, 17: 4, 18: 2
4200-4800, 133204, 192057, 13, 88, 70, 62, 22, 0, 3.0270122034827915, 0: 3739, 1: 2960, 2: 2383, 3: 874, 4: 712, 5: 739, 6: 952, 7: 899, 8: 276, 9: 128, 10: 325, 11: 108, 12: 55, 13: 59, 14: 36, 15: 238, 16: 7, 17: 16, 18: 18, 19: 22, 20: 10, 21: 29, 22: 1
4800-5400, 146471, 219801, 15, 92, 68, 61, 24, 0, 4.433378894282886, 0: 3655, 1: 3140, 2: 3085, 3: 2114, 4: 1355, 5: 1027, 6: 977, 7: 1344, 8: 369, 9: 679, 10: 425, 11: 1578, 12: 279, 13: 538, 14: 142, 15: 57, 16: 34, 17: 15, 18: 115, 19: 9, 20: 246, 21: 5, 22: 8, 23: 15, 24: 6
5400-6000, 159104, 402439, 15, 160, 137, 70, 22, 0, 4.286253206579146, 0: 3242, 1: 1609, 2: 1226, 3: 592, 4: 1042, 5: 409, 6: 1008, 7: 1078, 8: 838, 9: 344, 10: 565, 11: 773, 12: 222, 13: 47, 14: 157, 15: 19, 16: 18, 17: 22, 18: 33, 19: 6, 20: 1, 21: 1, 22: 2
6000-6600, 206036, 525119, 14, 198, 159, 80, 37, 0, 6.515838053282987, 0: 4568, 1: 2122, 2: 2823, 3: 1895, 4: 597, 5: 220, 6: 630, 7: 523, 8: 169, 9: 105, 10: 111, 11: 24, 12: 316, 13: 1456, 14: 360, 15: 244, 16: 156, 17: 432, 18: 246, 19: 262, 20: 244, 21: 382, 22: 253, 23: 50, 24: 58, 25: 114, 26: 80, 27: 66, 28: 19, 29: 28, 30: 284, 32: 2, 33: 21, 34: 166, 35: 4, 36: 8, 37: 30
6600-7200, 225087, 775557, 17, 270, 230, 76, 49, 0, 9.467006723858104, 0: 3081, 1: 2493, 2: 1882, 3: 1175, 4: 958, 5: 987, 6: 1411, 7: 565, 8: 767, 9: 892, 10: 403, 11: 642, 12: 303, 13: 623, 14: 400, 15: 580, 16: 141, 17: 101, 18: 29, 19: 282, 20: 168, 21: 32, 22: 690, 23: 37, 24: 380, 25: 764, 26: 48, 27: 12, 28: 17, 29: 219, 30: 18, 31: 168, 32: 100, 33: 7, 34: 318, 35: 73, 36: 76, 37: 80, 38: 33, 39: 63, 40: 52, 41: 202, 42: 2, 43: 9, 44: 191, 45: 27, 46: 57, 47: 4, 48: 2, 49: 1
7200-7800, 252711, 479111, 18, 169, 104, 96, 52, 0, 9.612668365489625, 0: 2626, 1: 2488, 2: 1487, 3: 1721, 4: 2074, 5: 2149, 6: 707, 7: 333, 8: 753, 9: 420, 10: 757, 11: 104, 12: 1363, 13: 142, 14: 50, 15: 699, 16: 296, 17: 40, 18: 43, 19: 76, 20: 260, 21: 77, 22: 63, 23: 392, 24: 361, 25: 63, 26: 48, 27: 132, 28: 35, 29: 71, 30: 163, 31: 44, 32: 426, 33: 14, 34: 120, 35: 16, 36: 189, 37: 52, 38: 4, 39: 253, 40: 9, 41: 80, 42: 9, 43: 74, 44: 16, 45: 4, 46: 9, 47: 2, 48: 644, 49: 2, 50: 4, 52: 12
7800-8400, 244907, 546037, 19, 190, 153, 83, 58, 0, 16.18801708754664, 0: 2331, 1: 1427, 2: 934, 3: 956, 4: 928, 5: 716, 6: 272, 7: 290, 8: 707, 9: 519, 10: 237, 11: 393, 12: 749, 13: 395, 14: 187, 15: 235, 16: 587, 17: 121, 18: 22, 19: 132, 20: 56, 21: 21, 22: 121, 23: 112, 24: 362, 25: 391, 26: 25, 27: 95, 28: 417, 29: 100, 30: 106, 31: 862, 32: 9, 33: 161, 34: 92, 35: 243, 36: 42, 37: 44, 38: 287, 39: 33, 40: 526, 41: 536, 42: 62, 43: 48, 44: 328, 45: 86, 46: 200, 47: 329, 48: 6, 49: 30, 50: 14, 51: 6, 52: 551, 53: 10, 54: 10, 55: 2, 56: 1, 57: 12, 58: 19
