Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 91956, 95753, 5, 136, 134, 129, 3, 0, 0.07534807534807535, 0: 1136, 1: 79, 2: 5, 3: 1
600-1200, 91415, 94230, 3, 140, 138, 135, 2, 0, 0.12722170252572498, 0: 967, 1: 68, 2: 34
1200-1800, 92591, 96325, 6, 99, 96, 94, 2, 0, 0.291044776119403, 0: 1668, 1: 557, 2: 53
1800-2400, 94929, 98584, 6, 88, 86, 84, 3, 0, 0.2411204158244297, 0: 2795, 1: 503, 2: 163, 3: 2
2400-3000, 97385, 105758, 7, 78, 74, 72, 5, 0, 0.5720058186520123, 0: 3682, 1: 1822, 2: 433, 3: 171, 4: 57, 5: 22
3000-3600, 98138, 111902, 12, 76, 68, 66, 5, 0, 0.6417370325693607, 0: 4642, 1: 2292, 2: 1106, 3: 200, 4: 34, 5: 16
3600-4200, 111660, 129655, 10, 70, 61, 59, 7, 0, 0.7799494894037553, 0: 5097, 1: 2246, 2: 890, 3: 553, 4: 239, 5: 48, 6: 16, 7: 18
4200-4800, 106961, 144378, 13, 76, 71, 55, 9, 0, 1.318814796638243, 0: 6471, 1: 4088, 2: 2844, 3: 1141, 4: 1097, 5: 228, 6: 308, 7: 79, 8: 35, 9: 10
4800-5400, 126762, 156161, 13, 83, 70, 67, 15, 0, 1.3202902887924586, 0: 6022, 1: 2608, 2: 2189, 3: 1081, 4: 842, 5: 182, 6: 233, 7: 101, 8: 49, 9: 10, 10: 25, 11: 9, 12: 5, 13: 3, 15: 7
5400-6000, 114958, 155098, 12, 73, 60, 55, 17, 0, 2.0999253174010457, 0: 3803, 1: 2699, 2: 2912, 3: 1362, 4: 816, 5: 527, 6: 221, 7: 697, 8: 99, 9: 73, 10: 121, 11: 24, 12: 3, 13: 24, 14: 5, 15: 1, 16: 2, 17: 1
6000-6600, 125913, 155686, 13, 84, 70, 68, 12, 0, 1.9696748929969947, 0: 3747, 1: 2488, 2: 1466, 3: 1136, 4: 607, 5: 189, 6: 619, 7: 450, 8: 96, 9: 52, 10: 118, 11: 8, 12: 5
6600-7200, 140524, 204729, 16, 99, 77, 65, 16, 0, 3.806711169388485, 0: 3016, 1: 2492, 2: 1029, 3: 1813, 4: 3023, 5: 1304, 6: 717, 7: 804, 8: 1083, 9: 218, 10: 525, 11: 28, 12: 502, 13: 46, 14: 150, 15: 16, 16: 12
7200-7800, 129747, 184515, 15, 90, 70, 63, 12, 0, 1.818758815232722, 0: 4052, 1: 3185, 2: 3238, 3: 1368, 4: 1242, 5: 319, 6: 255, 7: 351, 8: 99, 9: 43, 10: 18, 11: 4, 12: 6
7800-8400, 170510, 258761, 15, 116, 91, 74, 24, 0, 3.6443025258323765, 0: 3512, 1: 2659, 2: 991, 3: 1278, 4: 1205, 5: 1201, 6: 768, 7: 176, 8: 501, 9: 304, 10: 104, 11: 298, 12: 216, 13: 156, 14: 90, 15: 59, 16: 4, 17: 198, 18: 62, 19: 40, 20: 9, 21: 3, 22: 84, 23: 9, 24: 9
