Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90122, 91670, 2, 184, 182, 181, 1, 0, 0.030303030303030304, 0: 288, 1: 9
0-600, 90669, 91466, 3, 174, 173, 172, 1, 0, 0.012903225806451613, 0: 306, 1: 4
600-1200, 90629, 91400, 2, 142, 141, 140, 3, 0, 0.17484215638659542, 0: 1876, 1: 38, 2: 113, 3: 32
1200-1800, 93717, 96715, 14, 99, 96, 94, 3, 0, 0.31468789151742943, 0: 9747, 1: 3382, 2: 432, 3: 8
1800-2400, 95529, 107627, 15, 95, 89, 84, 5, 0, 0.5396345253387478, 0: 15481, 1: 5274, 2: 2557, 3: 657, 4: 156, 5: 8
2400-3000, 105763, 118115, 15, 79, 72, 70, 6, 0, 0.8480171638175652, 0: 14902, 1: 7455, 2: 3762, 3: 1693, 4: 1003, 5: 62, 6: 21
3000-3600, 107441, 141390, 18, 91, 79, 69, 9, 0, 1.0597135132025541, 0: 16749, 1: 8705, 2: 4262, 3: 2537, 4: 1305, 5: 528, 6: 626, 7: 47, 8: 6, 9: 1
3600-4200, 114203, 154570, 20, 82, 71, 61, 11, 0, 1.5595478401291885, 0: 14757, 1: 8935, 2: 5146, 3: 2290, 4: 1928, 5: 1920, 6: 1283, 7: 408, 8: 429, 9: 45, 10: 9, 11: 5
4200-4800, 127680, 278974, 27, 144, 125, 63, 18, 0, 2.0708742724826337, 0: 14174, 1: 4741, 2: 2935, 3: 2428, 4: 1773, 5: 1404, 6: 1804, 7: 974, 8: 587, 9: 413, 10: 307, 11: 231, 12: 51, 13: 48, 14: 68, 15: 4, 16: 13, 17: 2, 18: 1
4800-5400, 136200, 231826, 13, 106, 81, 63, 18, 0, 2.3223108495314797, 0: 15435, 1: 8053, 2: 3286, 3: 2444, 4: 2115, 5: 1663, 6: 1213, 7: 706, 8: 908, 9: 806, 10: 751, 11: 649, 12: 57, 13: 287, 14: 166, 15: 146, 16: 4, 17: 48, 18: 2
5400-6000, 169261, 256543, 27, 112, 91, 75, 18, 0, 3.924155431383606, 0: 12532, 1: 4502, 2: 2805, 3: 3407, 4: 2167, 5: 3790, 6: 1144, 7: 1180, 8: 713, 9: 160, 10: 1442, 11: 1230, 12: 841, 13: 1307, 14: 317, 15: 544, 16: 619, 17: 309, 18: 5
6000-6600, 159308, 277749, 26, 131, 100, 72, 22, 0, 3.738356447940385, 0: 7580, 1: 9044, 2: 4584, 3: 1864, 4: 1449, 5: 924, 6: 1518, 7: 976, 8: 1362, 9: 487, 10: 201, 11: 383, 12: 510, 13: 379, 14: 259, 15: 431, 16: 357, 17: 193, 18: 731, 19: 319, 20: 180, 21: 84, 22: 2
6600-7200, 172451, 300407, 39, 118, 80, 71, 27, 0, 2.9796765734265733, 0: 17803, 1: 11515, 2: 5699, 3: 2578, 4: 3551, 5: 516, 6: 515, 7: 2128, 8: 854, 9: 499, 10: 632, 11: 160, 12: 334, 13: 440, 14: 297, 15: 182, 16: 900, 17: 389, 18: 244, 19: 154, 20: 190, 21: 396, 22: 219, 23: 126, 24: 4, 25: 2, 26: 3, 27: 6
7200-7800, 210260, 310513, 32, 122, 85, 82, 36, 0, 5.904286266452387, 0: 9558, 1: 7529, 2: 5338, 3: 2940, 4: 2816, 5: 1807, 6: 3074, 7: 1407, 8: 2376, 9: 1689, 10: 435, 11: 584, 12: 922, 13: 787, 14: 1549, 15: 518, 16: 956, 17: 583, 18: 462, 19: 1217, 20: 403, 21: 477, 22: 32, 23: 288, 24: 254, 25: 301, 26: 382, 27: 308, 28: 55, 29: 46, 30: 22, 32: 2, 34: 36, 36: 4
7800-8400, 239707, 496100, 36, 191, 151, 93, 39, 0, 4.847676451307452, 0: 16932, 1: 10169, 2: 5248, 3: 3693, 4: 4022, 5: 984, 6: 733, 7: 530, 8: 434, 9: 677, 10: 3190, 11: 1410, 12: 783, 13: 38, 14: 279, 15: 73, 16: 485, 17: 439, 18: 130, 19: 739, 20: 406, 21: 143, 22: 476, 23: 392, 24: 172, 25: 381, 26: 523, 27: 271, 28: 23, 29: 377, 30: 174, 31: 222, 32: 9, 33: 131, 34: 69, 35: 3, 36: 4, 37: 4, 38: 99, 39: 49
