Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90316, 90819, 3, 193, 192, 191, 2, 0, 0.1085899513776337, 0: 554, 1: 59, 2: 4
600-1200, 91268, 91886, 2, 145, 144, 142, 3, 0, 0.1377245508982036, 0: 1915, 1: 222, 2: 25, 3: 9
1200-1800, 93637, 98806, 6, 122, 119, 116, 5, 0, 0.3905422249922094, 0: 8917, 1: 3013, 2: 774, 3: 88, 4: 32, 5: 12
1800-2400, 97515, 116867, 16, 115, 108, 95, 6, 0, 0.802299665687367, 0: 10550, 1: 4922, 2: 2291, 3: 1614, 4: 335, 5: 27, 6: 3
2400-3000, 102309, 116623, 16, 94, 85, 82, 9, 0, 1.2697244637705398, 0: 11056, 1: 4740, 2: 3456, 3: 1951, 4: 1583, 5: 513, 6: 404, 7: 173, 8: 38, 9: 3
3000-3600, 111573, 141799, 12, 104, 94, 85, 17, 0, 2.100267934639043, 0: 9940, 1: 4079, 2: 3799, 3: 2896, 4: 1244, 5: 1727, 6: 581, 7: 980, 8: 698, 9: 172, 10: 163, 11: 134, 12: 45, 13: 30, 14: 2, 15: 7, 17: 2
3600-4200, 117875, 157627, 19, 110, 94, 84, 18, 0, 2.7759704251386323, 0: 7392, 1: 5520, 2: 3170, 3: 2218, 4: 1734, 5: 1973, 6: 1245, 7: 927, 8: 1414, 9: 733, 10: 325, 11: 249, 12: 87, 13: 42, 14: 5, 15: 5, 16: 7, 17: 1, 18: 3
4200-4800, 126607, 226100, 16, 135, 111, 75, 25, 0, 4.513664776857102, 0: 7188, 1: 3309, 2: 2810, 3: 1992, 4: 1140, 5: 1486, 6: 1136, 7: 2183, 8: 1303, 9: 710, 10: 1040, 11: 785, 12: 225, 13: 256, 14: 368, 15: 256, 16: 377, 17: 87, 18: 290, 19: 124, 20: 284, 21: 127, 22: 19, 23: 20, 25: 1
4800-5400, 153526, 221815, 21, 127, 107, 85, 32, 0, 4.825501949113468, 0: 4263, 1: 3984, 2: 2458, 3: 2834, 4: 1618, 5: 692, 6: 1936, 7: 374, 8: 854, 9: 528, 10: 866, 11: 164, 12: 716, 13: 488, 14: 584, 15: 465, 16: 178, 17: 235, 18: 112, 19: 51, 20: 7, 21: 76, 22: 1, 23: 103, 25: 6, 26: 90, 27: 12, 28: 99, 29: 39, 30: 3, 31: 15, 32: 6
5400-6000, 153952, 324669, 25, 192, 156, 100, 39, 0, 4.752184132334028, 0: 8139, 1: 3584, 2: 1044, 3: 1312, 4: 593, 5: 1551, 6: 265, 7: 970, 8: 303, 9: 702, 10: 295, 11: 199, 12: 377, 13: 148, 14: 315, 15: 475, 16: 228, 17: 253, 18: 459, 19: 177, 20: 115, 21: 221, 22: 386, 23: 131, 24: 37, 25: 21, 26: 22, 27: 50, 29: 1, 30: 58, 31: 1, 32: 48, 33: 2, 34: 1, 36: 61, 38: 4, 39: 1
6000-6600, 169577, 247125, 23, 132, 93, 89, 39, 0, 4.998949270793931, 0: 4735, 1: 4807, 2: 3327, 3: 2565, 4: 2104, 5: 699, 6: 125, 7: 286, 8: 95, 9: 592, 10: 390, 11: 343, 12: 426, 13: 224, 14: 632, 15: 246, 16: 271, 17: 179, 18: 197, 19: 139, 20: 84, 21: 165, 22: 102, 23: 218, 24: 46, 25: 88, 26: 92, 27: 208, 28: 43, 29: 132, 30: 9, 31: 1, 32: 4, 33: 32, 34: 3, 35: 3, 36: 44, 37: 1, 38: 132, 39: 4
6600-7200, 205483, 291045, 24, 148, 107, 104, 60, 0, 8.939908134988421, 0: 3539, 1: 4455, 2: 2335, 3: 2375, 4: 1086, 5: 1248, 6: 358, 7: 749, 8: 971, 9: 752, 10: 356, 11: 195, 12: 455, 13: 2163, 14: 93, 15: 136, 16: 198, 17: 608, 18: 151, 19: 275, 20: 353, 21: 75, 22: 565, 23: 122, 24: 253, 25: 293, 26: 256, 27: 79, 28: 10, 29: 100, 30: 10, 31: 48, 32: 54, 33: 5, 34: 13, 35: 288, 36: 3, 37: 50, 38: 65, 39: 42, 40: 238, 41: 30, 42: 122, 43: 173, 44: 13, 45: 88, 46: 175, 47: 8, 48: 26, 49: 20, 50: 4, 51: 2, 52: 36, 53: 38, 54: 2, 55: 84, 56: 87, 57: 3, 58: 4, 59: 6, 60: 2
7200-7800, 265309, 411252, 19, 213, 147, 141, 42, 0, 5.260421042804462, 0: 4448, 1: 4725, 2: 1816, 3: 1287, 4: 2465, 5: 738, 6: 1063, 7: 416, 8: 984, 9: 215, 10: 81, 11: 354, 12: 106, 13: 182, 14: 450, 15: 64, 16: 35, 17: 20, 18: 169, 19: 131, 20: 10, 21: 174, 22: 30, 23: 60, 24: 163, 25: 433, 26: 155, 27: 22, 28: 98, 29: 4, 30: 213, 31: 18, 32: 3, 33: 7, 34: 108, 35: 4, 36: 6, 38: 148, 41: 2, 42: 16
7800-8400, 270394, 560160, 25, 274, 208, 134, 120, 0, 9.689002629601804, 0: 2719, 1: 3036, 2: 2661, 3: 1766, 4: 3067, 5: 985, 6: 1050, 7: 1008, 8: 55, 9: 142, 10: 285, 11: 263, 12: 64, 13: 136, 14: 18, 15: 378, 16: 286, 17: 651, 18: 5, 19: 22, 20: 48, 21: 28, 22: 83, 23: 9, 24: 106, 25: 78, 26: 27, 27: 18, 28: 48, 29: 90, 30: 172, 31: 226, 32: 26, 33: 14, 34: 109, 35: 174, 36: 210, 37: 19, 38: 59, 39: 15, 40: 58, 41: 3, 42: 61, 44: 36, 45: 1, 46: 33, 47: 3, 49: 30, 50: 3, 51: 30, 52: 3, 53: 2, 54: 34, 57: 29, 58: 68, 60: 4, 61: 33, 62: 2, 63: 51, 66: 36, 67: 1, 68: 1, 69: 91, 70: 71, 71: 1, 72: 5, 73: 5, 74: 2, 75: 51, 78: 2, 79: 1, 80: 1, 81: 91, 82: 3, 83: 1, 84: 1, 85: 1, 90: 25, 94: 38, 97: 3, 99: 1, 100: 22, 101: 7, 102: 1, 107: 25, 108: 25, 111: 38, 112: 38, 114: 3, 115: 3, 116: 1, 117: 23, 118: 29, 119: 8, 120: 1
