Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 91450, 92420, 2, 144, 143, 140, 2, 0, 0.17235772357723578, 0: 1563, 1: 246, 2: 36
600-1200, 92549, 93315, 3, 128, 127, 126, 2, 0, 0.08454810495626822, 0: 945, 1: 81, 2: 3
1200-1800, 94517, 96311, 6, 111, 109, 108, 3, 0, 0.1849563953488372, 0: 2309, 1: 380, 2: 60, 3: 3
1800-2400, 94314, 106276, 8, 87, 85, 76, 3, 0, 0.24189636163175304, 0: 3789, 1: 402, 2: 337, 3: 7
2400-3000, 97346, 102079, 6, 76, 72, 69, 5, 0, 0.3182957393483709, 0: 4851, 1: 1182, 2: 257, 3: 52, 4: 30, 5: 12
3000-3600, 98653, 112041, 11, 75, 67, 65, 7, 0, 0.4834764885718445, 0: 4414, 1: 1850, 2: 405, 3: 149, 4: 46, 5: 1, 6: 3, 7: 1
3600-4200, 108647, 131254, 11, 81, 72, 66, 7, 0, 0.8980891719745223, 0: 5279, 1: 3167, 2: 1067, 3: 1038, 4: 164, 5: 71, 6: 26, 7: 21
4200-4800, 107678, 127460, 8, 68, 61, 56, 7, 0, 0.8610805783377019, 0: 6260, 1: 3041, 2: 1388, 3: 441, 4: 512, 5: 121, 6: 57, 7: 7
4800-5400, 108681, 162770, 13, 85, 72, 58, 11, 0, 1.6484043034083717, 0: 4191, 1: 2072, 2: 1883, 3: 761, 4: 1436, 5: 301, 6: 236, 7: 71, 8: 64, 9: 24, 10: 20, 11: 2
5400-6000, 129705, 159968, 13, 68, 56, 52, 10, 0, 1.5077373483897951, 0: 6131, 1: 4675, 2: 1931, 3: 1903, 4: 633, 5: 545, 6: 780, 7: 92, 8: 21, 9: 20, 10: 6
6000-6600, 124923, 169724, 12, 82, 67, 55, 18, 0, 2.987414745047093, 0: 3681, 1: 2481, 2: 1656, 3: 774, 4: 803, 5: 337, 6: 828, 7: 487, 8: 81, 9: 102, 10: 266, 11: 146, 12: 105, 13: 190, 14: 23, 15: 280, 17: 48, 18: 28
6600-7200, 130927, 174746, 16, 74, 58, 56, 14, 0, 2.2479405117737112, 0: 4503, 1: 2573, 2: 2109, 3: 1297, 4: 789, 5: 788, 6: 608, 7: 198, 8: 319, 9: 111, 10: 238, 11: 150, 12: 14, 13: 6, 14: 14
7200-7800, 178935, 237993, 17, 99, 78, 77, 14, 0, 2.6714367957891274, 0: 3120, 1: 2516, 2: 914, 3: 1953, 4: 1088, 5: 881, 6: 156, 7: 549, 8: 450, 9: 355, 10: 104, 11: 5, 12: 37, 13: 25, 14: 6
7800-8400, 195636, 267072, 16, 110, 85, 82, 28, 0, 4.1520378355821395, 0: 3499, 1: 1834, 2: 2015, 3: 823, 4: 527, 5: 1086, 6: 854, 7: 933, 8: 717, 9: 508, 10: 198, 11: 155, 12: 412, 13: 267, 14: 56, 15: 115, 16: 17, 17: 182, 18: 23, 19: 23, 20: 20, 21: 22, 22: 25, 23: 40, 25: 4, 26: 19, 28: 4
