Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90084, 90084, 1, 196, None, 195, 2, 0, 0.2611731843575419
600-1200, 92751, 94727, 1, 156, None, 152, 2, 0, 0.3103064066852368
1200-1800, 105145, 109959, 3, 126, 125, 120, 12, 0, 0.6706730769230769
1800-2400, 109340, 118278, 7, 109, 104, 100, 7, 0, 0.6154708520179372
2400-3000, 108396, 120911, 11, 106, 98, 93, 9, 0, 0.6438746438746439
3000-3600, 143519, 180551, 15, 132, 116, 104, 25, 0, 2.615284974093264
3600-4200, 125842, 234635, 10, 161, 140, 87, 71, 0, 14.66868932038835
4200-4800, 168372, 263571, 14, 174, 154, 109, 69, 0, 12.138149556400506
4800-5400, 196929, 240587, 14, 157, 135, 127, 25, 0, 2.9101497504159735
5400-6000, 211346, 281632, 13, 177, 149, 135, 38, 0, 4.141321044546851
6000-6600, 262951, 396167, 15, 244, 209, 160, 81, 0, 13.0
6600-7200, 277923, 516707, 17, 287, 216, 162, 122, 0, 24.215476190476192
7200-7800, 368486, 569725, 19, 295, 224, 192, 97, 0, 20.354463130659767
7800-8400, 483551, 663781, 16, 353, 302, 257, 93, 0, 15.536702767749698
