Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 90762, 91809, 7, 175, 174, 173, 1, 0, 0.12830957230142567, 0: 428, 1: 63
600-1200, 92213, 93773, 6, 144, 141, 140, 2, 0, 0.021111111111111112, 0: 1772, 1: 18, 2: 10
1200-1800, 92491, 103435, 8, 97, 94, 87, 3, 0, 0.17160675495760633, 0: 12069, 1: 1965, 2: 227, 3: 10
1800-2400, 98971, 109039, 15, 83, 77, 74, 5, 0, 0.5625612836131333, 0: 19476, 1: 10547, 2: 2682, 3: 781, 4: 166, 5: 3
2400-3000, 103296, 136208, 11, 89, 84, 67, 7, 0, 0.788614811012347, 0: 19982, 1: 9144, 2: 4657, 3: 2240, 4: 951, 5: 28, 6: 10, 7: 1
3000-3600, 107812, 137759, 19, 81, 71, 63, 9, 0, 1.3478338658146964, 0: 17413, 1: 8889, 2: 4966, 3: 3224, 4: 1792, 5: 1395, 6: 394, 7: 747, 8: 240, 9: 65
3600-4200, 117909, 155713, 20, 82, 70, 63, 11, 0, 1.599649313444631, 0: 15251, 1: 9105, 2: 5636, 3: 4513, 4: 2979, 5: 1019, 6: 784, 7: 693, 8: 328, 9: 177, 10: 3, 11: 4
4200-4800, 127290, 177425, 26, 85, 72, 61, 13, 0, 2.1083366741118303, 0: 18323, 1: 9645, 2: 6715, 3: 6431, 4: 3091, 5: 2355, 6: 1766, 7: 1843, 8: 1152, 9: 298, 10: 279, 11: 88, 12: 380, 13: 17
4800-5400, 138043, 204254, 33, 88, 67, 61, 17, 0, 2.4174602846695725, 0: 16788, 1: 9812, 2: 5250, 3: 5523, 4: 1727, 5: 1899, 6: 1762, 7: 950, 8: 982, 9: 1660, 10: 581, 11: 565, 12: 436, 13: 287, 14: 102, 15: 28, 16: 51, 17: 4
5400-6000, 157813, 233273, 31, 97, 65, 60, 17, 0, 2.5059235454937885, 0: 11519, 1: 7943, 2: 8532, 3: 5660, 4: 1617, 5: 1175, 6: 655, 7: 617, 8: 651, 9: 649, 10: 996, 11: 753, 12: 96, 13: 389, 14: 312, 15: 112, 16: 10, 17: 12
6000-6600, 164729, 346121, 26, 146, 113, 72, 32, 0, 4.392247207893024, 0: 11218, 1: 4335, 2: 5716, 3: 3346, 4: 2012, 5: 1861, 6: 2284, 7: 1551, 8: 714, 9: 1106, 10: 797, 11: 448, 12: 989, 13: 690, 14: 109, 15: 277, 16: 342, 17: 400, 18: 151, 19: 367, 20: 2, 21: 149, 22: 255, 23: 92, 24: 188, 25: 20, 26: 34, 27: 100, 28: 74, 29: 145, 30: 157, 31: 3, 32: 2
6600-7200, 190274, 346529, 22, 133, 109, 72, 29, 0, 3.6888831033585006, 0: 12346, 1: 7624, 2: 5349, 3: 6080, 4: 2616, 5: 2248, 6: 1526, 7: 909, 8: 1089, 9: 1356, 10: 294, 11: 1514, 12: 218, 13: 356, 14: 115, 15: 205, 16: 381, 17: 171, 18: 555, 19: 40, 20: 444, 21: 268, 23: 145, 24: 14, 25: 154, 26: 13, 27: 55, 28: 4, 29: 3
7200-7800, 224772, 362204, 36, 136, 96, 85, 53, 0, 4.818376893695549, 0: 12829, 1: 9224, 2: 3902, 3: 2764, 4: 2887, 5: 2428, 6: 1923, 7: 1975, 8: 925, 9: 655, 10: 1414, 11: 800, 12: 170, 13: 79, 14: 192, 15: 322, 16: 218, 17: 630, 18: 136, 19: 361, 20: 341, 21: 181, 22: 267, 23: 149, 24: 207, 25: 178, 26: 174, 27: 186, 28: 233, 29: 1, 30: 73, 31: 39, 32: 100, 33: 10, 34: 2, 35: 61, 36: 1, 37: 1, 39: 105, 41: 48, 42: 6, 44: 102, 45: 35, 46: 147, 47: 31, 48: 2, 50: 34, 52: 49, 53: 5
7800-8400, 198028, 369974, 37, 126, 84, 69, 33, 0, 4.249254141118331, 0: 14911, 1: 14083, 2: 4764, 3: 4415, 4: 4596, 5: 1400, 6: 859, 7: 972, 8: 180, 9: 558, 10: 377, 11: 221, 12: 450, 13: 544, 14: 255, 15: 416, 16: 238, 17: 297, 18: 506, 19: 417, 20: 832, 21: 65, 22: 1149, 23: 754, 24: 464, 25: 145, 26: 148, 27: 180, 28: 131, 29: 9, 30: 181, 31: 104, 32: 12, 33: 2
