Contact time interval, Lastest block timestamp with transactions, Convergence speed, Number of blockchain, Length of the longest blockchain, Block index with forks occurred, The last block contains transactions, Max num of blocks, Min num of blocks, Avg num of blocks
0-600, 92047, 94353, 6, 119, 115, 114, 2, 0, 0.09347181008902077, 0: 1225, 1: 120, 2: 3
600-1200, 93185, 94998, 4, 115, 114, 111, 3, 0, 0.08185840707964602, 0: 1671, 1: 129, 2: 5, 3: 3
1200-1800, 94284, 100857, 8, 97, 94, 92, 3, 0, 0.16261879619852165, 0: 1642, 1: 199, 2: 50, 3: 3
1800-2400, 97840, 118477, 9, 91, 82, 71, 5, 0, 0.2910383455407152, 0: 3564, 1: 880, 2: 151, 3: 33, 5: 14
2400-3000, 100384, 121891, 12, 83, 77, 64, 5, 0, 0.5083172147001934, 0: 3386, 1: 1156, 2: 461, 3: 127, 4: 31, 5: 9
3000-3600, 106201, 127924, 9, 82, 78, 69, 9, 0, 0.6244648318042814, 0: 4907, 1: 2170, 2: 734, 3: 121, 4: 168, 5: 38, 6: 26, 7: 6, 8: 1, 9: 4
3600-4200, 114788, 180959, 10, 95, 83, 61, 5, 0, 0.8877960936417787, 0: 3381, 1: 2275, 2: 863, 3: 444, 4: 204, 5: 52
4200-4800, 115878, 141680, 17, 78, 65, 61, 11, 0, 1.4942539835828101, 0: 3920, 1: 2181, 2: 1850, 3: 1376, 4: 339, 5: 267, 6: 233, 7: 163, 8: 10, 9: 10, 10: 2, 11: 4
4800-5400, 125107, 162761, 12, 79, 68, 58, 16, 0, 1.9939750496172384, 0: 4257, 1: 4253, 2: 1493, 3: 938, 4: 1076, 5: 829, 6: 439, 7: 254, 8: 326, 9: 70, 10: 53, 11: 68, 12: 14, 13: 18, 14: 8, 15: 5, 16: 7
5400-6000, 126781, 181506, 15, 87, 68, 59, 11, 0, 1.9225179398673813, 0: 3169, 1: 2128, 2: 2352, 3: 1641, 4: 548, 5: 611, 6: 135, 7: 172, 8: 159, 9: 67, 10: 23, 11: 4
6000-6600, 145278, 224527, 13, 106, 79, 67, 20, 0, 2.5928795811518324, 0: 2435, 1: 3867, 2: 1761, 3: 2758, 4: 1453, 5: 560, 6: 517, 7: 191, 8: 163, 9: 80, 10: 216, 11: 65, 12: 30, 13: 161, 14: 31, 15: 7, 16: 5, 17: 2, 18: 16, 19: 4, 20: 3
6600-7200, 144199, 220404, 15, 91, 66, 62, 14, 0, 2.207313932526397, 0: 2902, 1: 2071, 2: 2477, 3: 1581, 4: 886, 5: 862, 6: 346, 7: 374, 8: 58, 9: 38, 10: 26, 11: 14, 12: 8, 13: 3, 14: 3
7200-7800, 131013, 228326, 16, 91, 76, 53, 19, 0, 2.628688285130003, 0: 1932, 1: 2363, 2: 1902, 3: 1067, 4: 832, 5: 1115, 6: 294, 7: 312, 8: 87, 9: 100, 10: 105, 11: 35, 12: 12, 13: 70, 14: 15, 15: 1, 16: 10, 17: 2, 18: 14, 19: 1
7800-8400, 192810, 260690, 11, 112, 86, 83, 27, 0, 4.319131751640586, 0: 1861, 1: 1002, 2: 1566, 3: 691, 4: 1036, 5: 631, 6: 384, 7: 682, 8: 581, 9: 333, 10: 266, 11: 253, 12: 243, 13: 61, 14: 91, 15: 69, 16: 17, 17: 38, 18: 3, 19: 4, 20: 1, 21: 68, 22: 1, 23: 3, 24: 10, 25: 1, 26: 4, 27: 5
